Time,bitfinex,bitflyer,bitstamp,btcchina,btce,huobi,lakebtc,mtgox,okcoin,others
2011-09-24 00:00:00 UTC,,,90.58706633,367.334,,,,,,205.9576639
2011-09-25 00:00:00 UTC,,,12.22,65.215,,,,0.7998,,214.2265027
2011-09-26 00:00:00 UTC,,,39.57846334,301.944,,,,196.6540381,,197.5011568
2011-09-27 00:00:00 UTC,,,24.3545,111.971,,,,343.6417314,,150.5119382
2011-09-28 00:00:00 UTC,,,83.0533258,251.413,,,,19.50526126,,260.4257109
2011-09-29 00:00:00 UTC,,,46.9645,68.735,,,,165.663727,,81.50247899
2011-09-30 00:00:00 UTC,,,,57.688,,,,145.3012964,,466.5024827
2011-10-01 00:00:00 UTC,,,,22.065,,,,40.02195743,,206.9712993
2011-10-02 00:00:00 UTC,,,,42.91,,,,15.14,,10.46869728
2011-10-03 00:00:00 UTC,,,30.57595,89.18,,,,,,119.7064189
2011-10-04 00:00:00 UTC,,,142.5216224,108.81,,,,253.5186466,,273.0992209
2011-10-05 00:00:00 UTC,,,113.72,176.758,,,,187.9964248,,345.7441032
2011-10-06 00:00:00 UTC,,,170.8435494,220.057,,,,153.2946551,,480.9514107
2011-10-07 00:00:00 UTC,,,94.64,430.865,,,,8467.117851,,587.8422497
2011-10-08 00:00:00 UTC,,,56,250.001,,,,37.5679,,361.9587167
2011-10-09 00:00:00 UTC,,,11,177.895,,,,24.01,,298.8033849
2011-10-10 00:00:00 UTC,,,132.5,188.993,,,,193.4853409,,294.7184404
2011-10-11 00:00:00 UTC,,,78.08,251.96,,,,60.53835223,,415.8173876
2011-10-12 00:00:00 UTC,,,79.523525,79.141,,,,65.5267517,,379.9768494
2011-10-13 00:00:00 UTC,,,109.621766,68.879,,,,88.99109637,,366.4894407
2011-10-14 00:00:00 UTC,,,96.97751266,71.216,,,,28.109207,,383.3374561
2011-10-15 00:00:00 UTC,,,,127.469,,,,67.79566706,,471.3751003
2011-10-16 00:00:00 UTC,,,,178.795,,,,818.9467338,,435.7299859
2011-10-17 00:00:00 UTC,,,10.24,584.093,,,,1200.031522,,381.1304838
2011-10-18 00:00:00 UTC,,,,300.532,,,,560.9003601,,977.0073565
2011-10-19 00:00:00 UTC,,,,376.588,,,,581.445767,,199.3353473
2011-10-20 00:00:00 UTC,,,61.972332,87.138,,,,858.2300418,,501.3083428
2011-10-21 00:00:00 UTC,,,41.46334066,32.617,,,,50.34,,459.141115
2011-10-22 00:00:00 UTC,,,,109.456,,,,8040.707698,,515.2603397
2011-10-23 00:00:00 UTC,,,,77.996,,,,134.1089483,,280.4824507
2011-10-24 00:00:00 UTC,,,64.54,136.956,,,,555.6774472,,600.9167342
2011-10-25 00:00:00 UTC,,,130.2993237,88.256,,,,708.9258561,,275.4671223
2011-10-26 00:00:00 UTC,,,268.2689727,45.325,,,,313.9443126,,552.6478451
2011-10-27 00:00:00 UTC,,,,86.205,,,,298,,1210.199064
2011-10-28 00:00:00 UTC,,,118.3778727,177.923,,,,,,855.6819092
2011-10-29 00:00:00 UTC,,,88.432425,263.205,,,,71,,606.7555136
2011-10-30 00:00:00 UTC,,,116.381395,56.712,,,,95.01351023,,339.9695163
2011-10-31 00:00:00 UTC,,,68.99404308,26.831,,,,106.48,,578.0074518
2011-11-01 00:00:00 UTC,,,38.7771206,99.281,,,,94.12,,988.2794079
2011-11-02 00:00:00 UTC,,,,55.66,,,,111.59519,,438.8642522
2011-11-03 00:00:00 UTC,,,,52.103,,,,45.548,,615.7736564
2011-11-04 00:00:00 UTC,,,117.0810387,52.023,,,,639.610656,,340.5352307
2011-11-05 00:00:00 UTC,,,103.512,170.312,,,,512.0863968,,623.9820107
2011-11-06 00:00:00 UTC,,,203.388,42.627,,,,187.1404374,,205.0295384
2011-11-07 00:00:00 UTC,,,,57.422,,,,192.8391336,,511.3359755
2011-11-08 00:00:00 UTC,,,47.47212389,140.747,,,,259.0077488,,991.7516764
2011-11-09 00:00:00 UTC,,,58.86052015,57.758,,,,3759.485241,,478.9892118
2011-11-10 00:00:00 UTC,,,121.6677731,97.087,,,,210.7322,,850.8934089
2011-11-11 00:00:00 UTC,,,65.434,67.699,,,,241.166,,714.9487767
2011-11-12 00:00:00 UTC,,,2.79,131.266,,,,,,685.0929246
2011-11-13 00:00:00 UTC,,,29.48955224,111.017,,,,,,396.6120988
2011-11-14 00:00:00 UTC,,,183.4,558.067,,,,654.4775741,,556.1320328
2011-11-15 00:00:00 UTC,,,97.3416118,58.119,,,,691.5092275,,713.5318754
2011-11-16 00:00:00 UTC,,,5.61666667,187.403,,,,240.3261,,1810.358132
2011-11-17 00:00:00 UTC,,,17.01862876,541.197,,,,288.6867536,,904.8072477
2011-11-18 00:00:00 UTC,,,88.44,73.38,,,,641.6987174,,863.8009118
2011-11-19 00:00:00 UTC,,,48.87212355,60.914,,,,48,,1031.574506
2011-11-20 00:00:00 UTC,,,11,309.342,,,,,,721.2086638
2011-11-21 00:00:00 UTC,,,290.5267758,160.069,,,,224.6396843,,229.7533457
2011-11-22 00:00:00 UTC,,,328.4933459,123.931,,,,479.3720268,,1000.759968
2011-11-23 00:00:00 UTC,,,,175.814,,,,841.9362758,,538.5132902
2011-11-24 00:00:00 UTC,,,9.1446088,175.004,,,,486.59053,,186.5613504
2011-11-25 00:00:00 UTC,,,179.787266,170.804,,,,243.5520735,,321.5487357
2011-11-26 00:00:00 UTC,,,10.09025271,266.855,,,,221.3235031,,649.7308003
2011-11-27 00:00:00 UTC,,,,274.754,,,,54.12,,644.0397075
2011-11-28 00:00:00 UTC,,,180.367149,418.764,,,,710.467673,,943.8551061
2011-11-29 00:00:00 UTC,,,62.46464882,334.666,,,,24488.74812,,874.1852785
2011-11-30 00:00:00 UTC,,,14.53918495,174.977,,,,120331.6546,,708.4036288
2011-12-01 00:00:00 UTC,,,233.7800335,556.507,,,,63985.82773,,1016.93963
2011-12-02 00:00:00 UTC,,,131.7570402,174.706,,,,57925.14414,,1137.981581
2011-12-03 00:00:00 UTC,,,0.5,181.081,,,,123188.214,,1033.008906
2011-12-04 00:00:00 UTC,,,,173.139,,,,95402.12272,,606.0870599
2011-12-05 00:00:00 UTC,,,207.3632656,375.367,,,,32481.12532,,278.47472
2011-12-06 00:00:00 UTC,,,216.109289,230.832,,,,56986.71119,,1114.485874
2011-12-07 00:00:00 UTC,,,233.2092002,101.475,,,,60610.2941,,1440.76382
2011-12-08 00:00:00 UTC,,,115.7177271,139.079,,,,42076.9915,,1249.141548
2011-12-09 00:00:00 UTC,,,,69.855,,,,34396.83282,,559.8336222
2011-12-10 00:00:00 UTC,,,12.284375,94.802,,,,74706.17539,,336.2613006
2011-12-11 00:00:00 UTC,,,157.7788948,632.503,,,,108794.0248,,768.7673208
2011-12-12 00:00:00 UTC,,,75.61897495,587.778,,,,36481.20526,,220.3217061
2011-12-13 00:00:00 UTC,,,66.15055522,88.554,,,,30118.43614,,656.8824915
2011-12-14 00:00:00 UTC,,,90.7647307,206.68,,,,49036.56841,,520.1585539
2011-12-15 00:00:00 UTC,,,102.742029,122.96,,,,25743.62166,,322.1498587
2011-12-16 00:00:00 UTC,,,84.613001,368.337,,,,30161.77602,,724.0984658
2011-12-17 00:00:00 UTC,,,,117.167,,,,16054.99177,,584.5001555
2011-12-18 00:00:00 UTC,,,17.24285714,131.629,,,,11016.68358,,268.1158258
2011-12-19 00:00:00 UTC,,,134.734292,1183.895,,,,144836.7131,,1637.125342
2011-12-20 00:00:00 UTC,,,94.74335338,648.346,,,,191477.9447,,695.4321407
2011-12-21 00:00:00 UTC,,,20.89954338,532.259,,,,51847.79536,,719.5086751
2011-12-22 00:00:00 UTC,,,8.53526439,530.163,,,,59798.26878,,470.8257918
2011-12-23 00:00:00 UTC,,,149.4925619,146.45,,,,27935.57265,,497.6917441
2011-12-24 00:00:00 UTC,,,27.22479474,97.487,,,,15187.87492,,345.0892593
2011-12-25 00:00:00 UTC,,,24.182423,527.649,,,,84685.61442,,752.0569439
2011-12-26 00:00:00 UTC,,,56.73660508,185.758,,,,90287.43047,,537.296827
2011-12-27 00:00:00 UTC,,,58.07386739,256.309,,,,35319.13635,,225.2398238
2011-12-28 00:00:00 UTC,,,35.55011655,161.219,,,,36716.533,,364.5042309
2011-12-29 00:00:00 UTC,,,36.56096221,160.859,,,,54819.17618,,457.1403667
2011-12-30 00:00:00 UTC,,,56.74004969,100.048,,,,45270.63422,,472.500357
2011-12-31 00:00:00 UTC,,,95.3178781,426.582,,,,131653.5628,,482.574821
2012-01-01 00:00:00 UTC,,,21.602,467.815,,,,110868.5296,,448.1588405
2012-01-02 00:00:00 UTC,,,19.048,249.341,,,,70886.65303,,562.9144126
2012-01-03 00:00:00 UTC,,,88.03728092,617.611,,,,127947.3219,,351.8899723
2012-01-04 00:00:00 UTC,,,107.2332602,490.209,,,,135063.4123,,1082.591078
2012-01-05 00:00:00 UTC,,,94.80182926,931.793,,,,188013.3701,,1692.868138
2012-01-06 00:00:00 UTC,,,33.88274671,585.979,,,,224530.9834,,1360.835633
2012-01-07 00:00:00 UTC,,,0.29585799,334.103,,,,49731.41174,,311.8310636
2012-01-08 00:00:00 UTC,,,5,496.441,,,,58044.70085,,315.8447049
2012-01-09 00:00:00 UTC,,,66.8693229,320.764,,,,152545.0358,,505.523568
2012-01-10 00:00:00 UTC,,,62.28998018,246.823,,,,113496.7594,,916.2065353
2012-01-11 00:00:00 UTC,,,105.358934,268.586,,,,104621.3528,,510.3201682
2012-01-12 00:00:00 UTC,,,82.30163181,315.721,,,,144096.5536,,572.7243679
2012-01-13 00:00:00 UTC,,,48.97014484,241.04,,,,62680.32226,,267.9043812
2012-01-14 00:00:00 UTC,,,16.836,476.311,,,,147252.2453,,624.8183762
2012-01-15 00:00:00 UTC,,,16.6993007,171.029,,,,63940.99386,,479.8934968
2012-01-16 00:00:00 UTC,,,12.64929577,352.024,,,,126686.391,,486.3040458
2012-01-17 00:00:00 UTC,,,80.51400824,377.966,,,,224395.8526,,676.1142537
2012-01-18 00:00:00 UTC,,,133.4467691,385.058,,,,231242.9555,,1006.833947
2012-01-19 00:00:00 UTC,,,246.715819,127.874,,,,120119.2399,,358.0033325
2012-01-20 00:00:00 UTC,,,95.82599863,233.642,,,,69406.05412,,480.4396893
2012-01-21 00:00:00 UTC,,,81.41385241,125.181,,,,68001.46395,,122.4426686
2012-01-22 00:00:00 UTC,,,81.27103303,32.543,,,,46456.11752,,166.22248
2012-01-23 00:00:00 UTC,,,94.92062909,68.077,,,,18956.6486,,392.0110861
2012-01-24 00:00:00 UTC,,,85.44624147,41.465,,,,39301.63904,,373.0158963
2012-01-25 00:00:00 UTC,,,81.1232564,180.502,,,,139814.7823,,1084.358386
2012-01-26 00:00:00 UTC,,,29.91907058,199.068,,,,126909.2189,,730.420938
2012-01-27 00:00:00 UTC,,,92.07999287,254.857,,,,120355.8641,,456.8381645
2012-01-28 00:00:00 UTC,,,0.25,112.977,,,,92277.86745,,739.460113
2012-01-29 00:00:00 UTC,,,9.45484643,145.179,,,,48707.0077,,119.0515202
2012-01-30 00:00:00 UTC,,,15.16,127.791,,,,43396.09218,,310.5392233
2012-01-31 00:00:00 UTC,,,110.5033333,151.136,,,,50986.13341,,486.719505
2012-02-01 00:00:00 UTC,,,12.05880628,189.473,,,,118846.1691,,977.3123693
2012-02-02 00:00:00 UTC,,,251.00093,507.562,,,,58026.92644,,694.6346965
2012-02-03 00:00:00 UTC,,,155.5524532,224.876,,,,62316.15657,,669.8962023
2012-02-04 00:00:00 UTC,,,67.63499409,146.675,,,,21334.98972,,294.0699283
2012-02-05 00:00:00 UTC,,,47.85042396,154.098,,,,125110.6672,,1030.828836
2012-02-06 00:00:00 UTC,,,29.17833833,219.771,,,,95885.19953,,227.2065639
2012-02-07 00:00:00 UTC,,,165.405419,144.176,,,,76193.99469,,772.4788895
2012-02-08 00:00:00 UTC,,,83.57202011,479.205,,,,241930.4569,,541.8910061
2012-02-09 00:00:00 UTC,,,83.60318875,203.215,,,,92143.27153,,468.6650268
2012-02-10 00:00:00 UTC,,,176.9305038,224.153,,,,42770.47845,,787.9796188
2012-02-11 00:00:00 UTC,,,1.8794878,103.694,,,,72360.92488,,423.3019793
2012-02-12 00:00:00 UTC,,,64.8434324,113.273,,,,85262.06625,,335.6681408
2012-02-13 00:00:00 UTC,,,99.78443902,240.268,,,,173560.2997,,497.1113854
2012-02-14 00:00:00 UTC,,,128.3449343,386.436,,,,309857.2626,,889.3840628
2012-02-15 00:00:00 UTC,,,67.78916535,124.028,,,,180879.4725,,667.5208754
2012-02-16 00:00:00 UTC,,,115.6239213,391.733,,,,172560.5259,,682.3898958
2012-02-17 00:00:00 UTC,,,244.6702892,285.4,,,,139305.5952,,634.9282858
2012-02-18 00:00:00 UTC,,,254.390252,149.037,,,,75208.76718,,331.5190828
2012-02-19 00:00:00 UTC,,,92.68354434,68.713,,,,64047.13988,,197.2524247
2012-02-20 00:00:00 UTC,,,315.9392536,96.438,,,,40073.36655,,480.1147572
2012-02-21 00:00:00 UTC,,,358.4492015,304.276,,,,57053.65598,,671.5626669
2012-02-22 00:00:00 UTC,,,75.30876636,158.213,,,,110523.0534,,590.8953159
2012-02-23 00:00:00 UTC,,,714.8440093,379.562,,,,167000.0583,,461.1707002
2012-02-24 00:00:00 UTC,,,37.59711782,332.989,,,,94466.57168,,704.9582096
2012-02-25 00:00:00 UTC,,,119.8074015,90.016,,,,89669.31506,,319.5001855
2012-02-26 00:00:00 UTC,,,40.9,247.104,,,,71556.67927,,80.32807755
2012-02-27 00:00:00 UTC,,,309.0523141,101.36,,,,30873.04968,,494.5470284
2012-02-28 00:00:00 UTC,,,440.2413871,121.862,,,,67816.96283,,743.8766306
2012-02-29 00:00:00 UTC,,,242.2378464,100.967,,,,31019.95066,,820.7759366
2012-03-01 00:00:00 UTC,,,291.1635812,197.683,,,,48406.52452,,763.515659
2012-03-02 00:00:00 UTC,,,245.9747117,331.364,,,,136483.2389,,475.3008459
2012-03-03 00:00:00 UTC,,,125.9183151,61.744,,,,42259.79803,,545.3161323
2012-03-04 00:00:00 UTC,,,113.6084153,89.665,,,,62172.12913,,399.1334225
2012-03-05 00:00:00 UTC,,,518.0545515,180.268,,,,69376.30694,,878.4019471
2012-03-06 00:00:00 UTC,,,296.6279424,363.832,,,,49848.76319,,460.6777579
2012-03-07 00:00:00 UTC,,,373.492345,418.046,,,,48597.68919,,1205.862156
2012-03-08 00:00:00 UTC,,,326.5657549,195.773,,,,62407.65666,,983.1408536
2012-03-09 00:00:00 UTC,,,277.5894793,292.921,,,,36189.6437,,463.7519376
2012-03-10 00:00:00 UTC,,,114.0489283,105.45,,,,31662.45562,,786.1020438
2012-03-11 00:00:00 UTC,,,24.68252609,382.684,,,,43308.67897,,532.1927853
2012-03-12 00:00:00 UTC,,,108.76168,293.451,,,,24263.90853,,403.9550433
2012-03-13 00:00:00 UTC,,,734.6539431,781.394,,,,132669.4769,,846.9186369
2012-03-14 00:00:00 UTC,,,1129.743277,473.488,,,,67201.1912,,833.3404002
2012-03-15 00:00:00 UTC,,,633.1678495,582.792,,,,45368.07105,,624.913492
2012-03-16 00:00:00 UTC,,,157.6979443,413.83,,,,37199.22783,,563.0174944
2012-03-17 00:00:00 UTC,,,143.8733286,316.6,,,,40870.08753,,561.5883372
2012-03-18 00:00:00 UTC,,,412.6635212,153.648,,,,24396.78819,,240.8042592
2012-03-19 00:00:00 UTC,,,415.1937568,520.946,,,,197918.4588,,1175.696384
2012-03-20 00:00:00 UTC,,,279.7559171,179.786,,,,72402.98684,,798.1365185
2012-03-21 00:00:00 UTC,,,9.32862903,175.225,,,,50825.15118,,523.9129846
2012-03-22 00:00:00 UTC,,,396.4109947,237.519,,,,63837.62455,,804.9456777
2012-03-23 00:00:00 UTC,,,393.1301848,100.139,,,,58864.03562,,761.4319438
2012-03-24 00:00:00 UTC,,,191.5385093,39.308,,,,41931.9709,,469.1410256
2012-03-25 00:00:00 UTC,,,15.47357192,191.424,,,,76608.32135,,429.2797467
2012-03-26 00:00:00 UTC,,,64.76455997,104.596,,,,73822.32284,,798.2017784
2012-03-27 00:00:00 UTC,,,369.5907962,230.081,,,,80246.28999,,572.80617
2012-03-28 00:00:00 UTC,,,418.6489635,129.389,,,,42959.84543,,779.8094266
2012-03-29 00:00:00 UTC,,,110.3937031,139.337,,,,41964.00377,,2545.451752
2012-03-30 00:00:00 UTC,,,161.3987942,222.128,,,,42833.99848,,900.3141733
2012-03-31 00:00:00 UTC,,,158.3737832,323.609,,,,38333.98352,,273.3469398
2012-04-01 00:00:00 UTC,,,308.5058652,64.761,,,,38408.11824,,292.4618861
2012-04-02 00:00:00 UTC,,,888.5786116,448.395,,,,82739.61367,,857.1870793
2012-04-03 00:00:00 UTC,,,244.3029013,202.144,,,,84141.04835,,877.3818373
2012-04-04 00:00:00 UTC,,,305.4356409,198.275,,,,55182.37125,,365.6866805
2012-04-05 00:00:00 UTC,,,400.8648852,195.023,,,,37419.16755,,692.2968353
2012-04-06 00:00:00 UTC,,,725.9577176,265.44,,,,63742.05504,,1194.839843
2012-04-07 00:00:00 UTC,,,228.6556296,249.262,,,,83692.54565,,950.4579451
2012-04-08 00:00:00 UTC,,,177.2179587,102.591,,,,43070.89995,,483.8230338
2012-04-09 00:00:00 UTC,,,158.5583246,49.239,,,,40894.78567,,589.4442167
2012-04-10 00:00:00 UTC,,,314.8176374,216.917,,,,55473.93348,,547.3689194
2012-04-11 00:00:00 UTC,,,425.6046318,208.042,,,,73430.99759,,1223.420945
2012-04-12 00:00:00 UTC,,,756.7945518,126.245,,,,49342.99367,,1111.608234
2012-04-13 00:00:00 UTC,,,1102.265895,95.054,,,,97485.10431,,1037.902904
2012-04-14 00:00:00 UTC,,,544.649989,299.135,,,,65156.99661,,814.6380273
2012-04-15 00:00:00 UTC,,,114.9740863,253.692,,,,34598.68226,,139.5993345
2012-04-16 00:00:00 UTC,,,487.0075487,553.532,,,,33422.53964,,224.8710364
2012-04-17 00:00:00 UTC,,,282.5153872,465.038,,,,38648.82036,,1099.270303
2012-04-18 00:00:00 UTC,,,839.9317501,620.763,,,,87823.05893,,835.7109449
2012-04-19 00:00:00 UTC,,,562.6517096,530.624,,,,53195.56698,,1921.34568
2012-04-20 00:00:00 UTC,,,372.8358899,888.905,,,,111354.4523,,2209.082496
2012-04-21 00:00:00 UTC,,,301.9435652,213.601,,,,64974.26195,,913.8737838
2012-04-22 00:00:00 UTC,,,139.5686426,134.784,,,,40328.63665,,196.9371492
2012-04-23 00:00:00 UTC,,,947.4609744,325.774,,,,53419.41973,,1395.374779
2012-04-24 00:00:00 UTC,,,1975.831106,302.865,,,,80085.62544,,873.33943
2012-04-25 00:00:00 UTC,,,1634.213977,171.778,,,,39134.30643,,606.9638382
2012-04-26 00:00:00 UTC,,,762.130218,158.673,,,,63195.54305,,1414.059317
2012-04-27 00:00:00 UTC,,,718.0140109,156.995,,,,30925.75077,,685.8903208
2012-04-28 00:00:00 UTC,,,205.0255269,27.25,,,,100014.1082,,885.3984848
2012-04-29 00:00:00 UTC,,,62.87862749,119.44,,,,23301.38613,,858.6777149
2012-04-30 00:00:00 UTC,,,490.5807776,156.105,,,,57495.74,,661.033713
2012-05-01 00:00:00 UTC,,,831.7462259,173.498,,,,42818.08278,,1393.975487
2012-05-02 00:00:00 UTC,,,495.3171434,369.336,,,,99280.02424,,1156.341133
2012-05-03 00:00:00 UTC,,,645.0894016,352.775,,,,39977.97008,,1375.296304
2012-05-04 00:00:00 UTC,,,776.0427635,306.373,,,,47579.70414,,433.9032954
2012-05-05 00:00:00 UTC,,,415.5690464,253.564,,,,21925.17954,,138.1494805
2012-05-06 00:00:00 UTC,,,1234.046056,343.856,,,,22454.49326,,546.3656682
2012-05-07 00:00:00 UTC,,,874.4786446,596.83,,,,48761.17441,,599.5212381
2012-05-08 00:00:00 UTC,,,640.5586873,311.614,,,,70212.70146,,763.4021233
2012-05-09 00:00:00 UTC,,,350.2815947,3060.182,,,,46964.58586,,1593.630512
2012-05-10 00:00:00 UTC,,,907.1142934,971.799,,,,76540.85823,,3158.870821
2012-05-11 00:00:00 UTC,,,413.8266568,421.322,,,,70676.41342,,2370.318084
2012-05-12 00:00:00 UTC,,,219.3338912,371.455,,,,25654.77363,,607.169328
2012-05-13 00:00:00 UTC,,,395.4629657,431.423,,,,16309.08532,,1754.827452
2012-05-14 00:00:00 UTC,,,718.7291177,820.914,,,,55668.63858,,2128.777009
2012-05-15 00:00:00 UTC,,,600.9959638,1227.539,,,,50523.20178,,2582.635687
2012-05-16 00:00:00 UTC,,,178.0332215,468.847,,,,74443.16848,,2961.163499
2012-05-17 00:00:00 UTC,,,611.2128322,116.869,,,,30918.29917,,1320.010012
2012-05-18 00:00:00 UTC,,,912.5242698,288.49,,,,62657.20912,,1522.010487
2012-05-19 00:00:00 UTC,,,168.0059752,611.154,,,,27503.29485,,509.9897457
2012-05-20 00:00:00 UTC,,,26.40212653,377.68,,,,22210.64946,,473.4197743
2012-05-21 00:00:00 UTC,,,354.0573956,123.528,,,,37267.81109,,2675.530992
2012-05-22 00:00:00 UTC,,,678.0675855,870.06,,,,55138.7414,,3425.947244
2012-05-23 00:00:00 UTC,,,558.1513127,1987.093,,,,60077.02021,,3524.576514
2012-05-24 00:00:00 UTC,,,904.7400956,81.454,,,,34866.93987,,1473.068656
2012-05-25 00:00:00 UTC,,,274.9102625,334.748,,,,27471.01899,,2145.804303
2012-05-26 00:00:00 UTC,,,388.706217,7698.115,,,,20099.11919,,381.4374882
2012-05-27 00:00:00 UTC,,,913.5296725,10711.594,,,,18068.6578,,609.8427642
2012-05-28 00:00:00 UTC,,,180.6838332,5362.908,,,,32483.20628,,1533.59386
2012-05-29 00:00:00 UTC,,,1341.514304,2096.233,,,,71964.15165,,3028.671763
2012-05-30 00:00:00 UTC,,,748.4016813,1098.582,,,,47543.13712,,3178.942596
2012-05-31 00:00:00 UTC,,,1102.639914,595.343,,,,43246.90666,,1802.502587
2012-06-01 00:00:00 UTC,,,473.6644106,1018.315,,,,48658.34499,,2670.137048
2012-06-02 00:00:00 UTC,,,192.4347846,698.461,,,,17222.68221,,382.5924922
2012-06-03 00:00:00 UTC,,,14.33475413,92.028,,,,17939.55802,,316.29362
2012-06-04 00:00:00 UTC,,,1359.118309,409.75,,,,58665.56601,,2027.432961
2012-06-05 00:00:00 UTC,,,929.1949514,1281.386,,,,89964.19785,,3841.499883
2012-06-06 00:00:00 UTC,,,770.8463097,483.603,,,,45039.69067,,1677.108662
2012-06-07 00:00:00 UTC,,,1412.875207,748.174,,,,56828.32851,,2058.311636
2012-06-08 00:00:00 UTC,,,1397.449021,656.026,,,,60874.25062,,1591.265977
2012-06-09 00:00:00 UTC,,,353.6560343,313.644,,,,42225.90517,,1314.743168
2012-06-10 00:00:00 UTC,,,270.9511764,213.358,,,,27253.12682,,1381.283876
2012-06-11 00:00:00 UTC,,,667.6721661,448.308,,,,43622.51982,,2249.125646
2012-06-12 00:00:00 UTC,,,9330.407964,812.187,,,,85233.74073,,3365.909179
2012-06-13 00:00:00 UTC,,,1690.197407,453.998,,,,68636.91641,,2933.745383
2012-06-14 00:00:00 UTC,,,3236.508726,167.407,,,,46456.01583,,2608.983984
2012-06-15 00:00:00 UTC,,,2041.447287,660.332,,,,74168.76906,,6097.828598
2012-06-16 00:00:00 UTC,,,1010.139375,869.233,,,,83354.41046,,1897.543271
2012-06-17 00:00:00 UTC,,,424.1904574,291.508,,,,56564.45335,,881.0418031
2012-06-18 00:00:00 UTC,,,2483.098653,282.209,,,,51814.38034,,2283.297603
2012-06-19 00:00:00 UTC,,,1389.048837,357.081,,,,50680.88525,,2346.974767
2012-06-20 00:00:00 UTC,,,2075.984567,678.676,,,,74145.55101,,2924.637871
2012-06-21 00:00:00 UTC,,,480.8420191,583.26,,,,61235.31325,,3729.706897
2012-06-22 00:00:00 UTC,,,963.1607986,212.356,,,,64515.86878,,1457.558498
2012-06-23 00:00:00 UTC,,,1137.141328,215.345,,,,23612.59902,,2454.434803
2012-06-24 00:00:00 UTC,,,599.1729499,664.899,,,,36019.92167,,1496.62235
2012-06-25 00:00:00 UTC,,,1956.728215,251.236,,,,66794.26349,,4379.720626
2012-06-26 00:00:00 UTC,,,2273.098601,623.152,,,,58149.80415,,3382.438702
2012-06-27 00:00:00 UTC,,,11231.77829,624.431,,,,46737.2038,,3271.313311
2012-06-28 00:00:00 UTC,,,4266.150568,193.094,,,,50451.65045,,3709.927791
2012-06-29 00:00:00 UTC,,,8127.555002,448.131,,,,33791.86047,,5639.572011
2012-06-30 00:00:00 UTC,,,828.0520601,414.815,,,,23663.22845,,2000.578752
2012-07-01 00:00:00 UTC,,,332.443723,110.103,,,,25058.18985,,1694.708538
2012-07-02 00:00:00 UTC,,,1792.236132,370.97,,,,35456.18459,,4580.964275
2012-07-03 00:00:00 UTC,,,1936.390571,401.338,,,,80985.82715,,3955.168893
2012-07-04 00:00:00 UTC,,,2014.688732,393.761,,,,40455.44411,,2675.956486
2012-07-05 00:00:00 UTC,,,1406.971932,791.033,,,,51361.22392,,4794.146772
2012-07-06 00:00:00 UTC,,,1662.615105,500.589,,,,47955.29132,,4418.800553
2012-07-07 00:00:00 UTC,,,1408.479823,593.232,202.69704,,,43156.05391,,3920.820073
2012-07-08 00:00:00 UTC,,,830.3709044,626.09,1193.99394,,,21812.69061,,2046.464017
2012-07-09 00:00:00 UTC,,,1751.755528,1028.808,,,,68701.38703,,6495.777059
2012-07-10 00:00:00 UTC,,,1495.144289,1016.255,,,,83467.26248,,4694.984153
2012-07-11 00:00:00 UTC,,,751.6620754,449.258,,,,49207.56414,,3051.746028
2012-07-12 00:00:00 UTC,,,2325.837575,591.459,,,,76439.45707,,5826.495661
2012-07-13 00:00:00 UTC,,,1204.545737,947.711,886.951065,,,77231.47943,,3798.155626
2012-07-14 00:00:00 UTC,,,717.3146197,166.909,858.8554863,,,18690.84851,,2288.746144
2012-07-15 00:00:00 UTC,,,322.3920825,344.08,1742.955939,,,28153.01135,,2088.514204
2012-07-16 00:00:00 UTC,,,3680.082593,922.941,2502.935772,,,108793.0836,,6072.272116
2012-07-17 00:00:00 UTC,,,3658.89689,1237.169,3243.765874,,,225703.7944,,7034.114257
2012-07-18 00:00:00 UTC,,,2613.84283,922.489,520.637347,,,116780.0653,,4460.744184
2012-07-19 00:00:00 UTC,,,2512.841399,457.858,3162.770434,,,59998.20667,,3333.472507
2012-07-20 00:00:00 UTC,,,1378.665129,1188.989,842.2075101,,,177552.9251,,5016.183511
2012-07-21 00:00:00 UTC,,,2380.644659,965.62,1723.43647,,,147003.644,,2424.497049
2012-07-22 00:00:00 UTC,,,1483.547345,505.722,925.7428701,,,34395.77459,,1333.769776
2012-07-23 00:00:00 UTC,,,2585.861621,781.844,932.0379779,,,155724.6175,,2424.457906
2012-07-24 00:00:00 UTC,,,1298.898505,831.724,1010.622465,,,47027.40891,,3084.508436
2012-07-25 00:00:00 UTC,,,1795.459774,973.717,1048.55326,,,76518.22263,,3345.157868
2012-07-26 00:00:00 UTC,,,837.6785892,749.062,,,,38685.36141,,3759.576201
2012-07-27 00:00:00 UTC,,,687.4967153,770.856,,,,31498.6466,,2884.964236
2012-07-28 00:00:00 UTC,,,1498.926032,1044.811,,,,22423.50932,,2029.402992
2012-07-29 00:00:00 UTC,,,590.3706616,187.553,,,,14294.67057,,902.2944828
2012-07-30 00:00:00 UTC,,,2423.613506,3396.538,2335.321972,,,59293.76841,,3842.01943
2012-07-31 00:00:00 UTC,,,1324.425751,1715.731,,,,81895.78948,,4079.091173
2012-08-01 00:00:00 UTC,,,2419.606073,984.548,,,,76913.44337,,4024.533664
