,Time,exchange,vol_total,vol_cny,vol_usd,vol_eur,vol_inr,vol_jpy,vol_krw,vol_sgd
29345,2015-10-24,localbitcoins,0.0,32.8507,0.0,0.0,7.1439,0.5343,0.0,1.2309
18564,2015-10-24,huobi,250679.4269,250679.42690000898,0.0,0.0,0.0,0.0,0.0,0.0
24110,2015-10-24,okcoin,256900.392,248728.73000002603,8171.66199999995,0.0,0.0,0.0,0.0,0.0
31795,2015-10-24,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34573,2015-10-24,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31796,2015-10-25,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52336,2015-10-25,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45164,2015-10-25,bitcoinde,0.0,0.0,0.0,766.62803264,0.0,0.0,0.0,0.0
42657,2015-10-25,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21338,2015-10-25,lakebtc,28429.5836,20607.8407,7821.7429,0.0,0.0,0.0,0.0,0.0
50178,2015-10-25,kraken,0.0,0.0,0.0,7643.46097423,0.0,11.93319269,0.0,0.0
26884,2015-10-25,others,47151.938669999996,0.0,4334.7369786967,1281.0161630200002,0.0,0.0,0.0,0.0
10246,2015-10-25,bitstamp,30003.586560000003,0.0,30003.58655651,0.0,0.0,0.0,0.0,0.0
18565,2015-10-25,huobi,450813.9687,450813.968699986,0.0,0.0,0.0,0.0,0.0,0.0
34574,2015-10-25,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24111,2015-10-25,okcoin,513414.20700000005,496832.28999996296,16581.9169999999,0.0,0.0,0.0,0.0,0.0
4700,2015-10-25,bitfinex,40017.6508,0.0,40017.6507969,0.0,0.0,0.0,0.0,0.0
47672,2015-10-25,gatecoin,0.0,0.0,0.0,756.7760000000001,0.0,0.0,0.0,0.0
1927,2015-10-25,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40143,2015-10-25,coinbase,0.0,0.0,10695.70837063,521.74837128,0.0,0.0,0.0,0.0
15792,2015-10-25,btce,11037.18715,0.0,10386.7395158099,0.0,0.0,0.0,0.0,0.0
13019,2015-10-25,btcchina,62070.8624,62070.8624000005,0.0,0.0,0.0,0.0,0.0,0.0
37351,2015-10-25,itbit,0.0,0.0,6693.1039,2180.7884,0.0,0.0,0.0,179.7543
29346,2015-10-25,localbitcoins,0.0,10.8941,0.0,0.0,12.2002,0.5005,0.0,1.0121
7473,2015-10-25,bitflyer,3113.569731,0.0,0.0,0.0,0.0,3113.5697309,0.0,0.0
45165,2015-10-26,bitcoinde,0.0,0.0,0.0,680.92942434,0.0,0.0,0.0,0.0
26885,2015-10-26,others,47287.066569999995,0.0,5834.818059201301,1644.9863259099998,0.0,0.0,0.0,0.0
1928,2015-10-26,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50179,2015-10-26,kraken,0.0,0.0,0.0,3810.24923196,0.0,100.53404392,0.0,0.0
15793,2015-10-26,btce,6571.352355,0.0,6157.63832653,0.0,0.0,0.0,0.0,0.0
29347,2015-10-26,localbitcoins,0.0,44.1022,0.0,0.0,70.2193,0.0,0.0,5.2932
21339,2015-10-26,lakebtc,33063.9852,26411.1925,6652.7927,0.0,0.0,0.0,0.0,0.0
18566,2015-10-26,huobi,287297.7654,287297.765400002,0.0,0.0,0.0,0.0,0.0,0.0
13020,2015-10-26,btcchina,49852.2287,49852.228700000094,0.0,0.0,0.0,0.0,0.0,0.0
7474,2015-10-26,bitflyer,1221.315135,0.0,0.0,0.0,0.0,1221.31513462,0.0,0.0
42658,2015-10-26,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,2015-10-26,bitfinex,17157.55628,0.0,17157.55627524,0.0,0.0,0.0,0.0,0.0
47673,2015-10-26,gatecoin,0.0,0.0,0.0,695.19927515,0.0,0.0,0.0,0.0
24112,2015-10-26,okcoin,304889.471,292668.85100002104,12220.6199999999,0.0,0.0,0.0,0.0,0.0
37352,2015-10-26,itbit,0.0,0.0,10311.6179,1097.9004,0.0,0.0,0.0,643.0515
31797,2015-10-26,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10247,2015-10-26,bitstamp,21266.472999999998,0.0,21266.47299543,0.0,0.0,0.0,0.0,0.0
34575,2015-10-26,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52337,2015-10-26,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40144,2015-10-26,coinbase,0.0,0.0,7477.92421946,30.91350167,0.0,0.0,0.0,0.0
50180,2015-10-27,kraken,0.0,0.0,0.0,7776.38713081,0.0,84.90489000000001,0.0,0.0
37353,2015-10-27,itbit,0.0,0.0,10750.782,2274.0796,0.0,0.0,0.0,824.6329
45166,2015-10-27,bitcoinde,0.0,0.0,0.0,914.31510882,0.0,0.0,0.0,0.0
47674,2015-10-27,gatecoin,0.0,0.0,0.0,854.4450009999999,0.0,0.0,0.0,0.0
52338,2015-10-27,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4702,2015-10-27,bitfinex,26822.84229,0.0,26822.84229073,0.0,0.0,0.0,0.0,0.0
18567,2015-10-27,huobi,380416.9895,380416.98949998897,0.0,0.0,0.0,0.0,0.0,0.0
1929,2015-10-27,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10248,2015-10-27,bitstamp,34002.14865,0.0,34002.14865181,0.0,0.0,0.0,0.0,0.0
40145,2015-10-27,coinbase,0.0,0.0,11123.68178775,289.11979964,0.0,0.0,0.0,0.0
15794,2015-10-27,btce,12790.16845,0.0,11983.9033324699,0.0,0.0,0.0,0.0,0.0
7475,2015-10-27,bitflyer,1725.2954359999999,0.0,0.0,0.0,0.0,1725.29543594,0.0,0.0
21340,2015-10-27,lakebtc,31630.0397,23759.917999999998,7870.1217,0.0,0.0,0.0,0.0,0.0
42659,2015-10-27,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24113,2015-10-27,okcoin,531095.944,517464.576999937,13631.3669999999,0.0,0.0,0.0,0.0,0.0
13021,2015-10-27,btcchina,54361.9231,54361.923100000306,0.0,0.0,0.0,0.0,0.0,0.0
26886,2015-10-27,others,59887.59229,0.0,8078.375705584301,1606.84566261,0.0,0.0,0.0,0.0
29348,2015-10-27,localbitcoins,0.0,86.5622,0.0,0.0,58.5747,0.726,0.0,9.3962
31798,2015-10-27,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34576,2015-10-27,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7476,2015-10-28,bitflyer,1390.6261769999999,0.0,0.0,0.0,0.0,1390.62617688,0.0,0.0
15795,2015-10-28,btce,11193.20463,0.0,10443.89982792,0.0,0.0,0.0,0.0,0.0
42660,2015-10-28,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52339,2015-10-28,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31799,2015-10-28,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13022,2015-10-28,btcchina,57546.9847,57546.9847000008,0.0,0.0,0.0,0.0,0.0,0.0
21341,2015-10-28,lakebtc,34547.4485,26290.2274,8257.2211,0.0,0.0,0.0,0.0,0.0
45167,2015-10-28,bitcoinde,0.0,0.0,0.0,1011.34910885,0.0,0.0,0.0,0.0
34577,2015-10-28,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24114,2015-10-28,okcoin,530850.441,516927.23500000703,13923.2059999999,0.0,0.0,0.0,0.0,0.0
47675,2015-10-28,gatecoin,0.0,0.0,0.0,896.32023877,0.0,0.0,0.0,0.0
37354,2015-10-28,itbit,0.0,0.0,8817.0894,2677.6651,0.0,0.0,0.0,938.6151
40146,2015-10-28,coinbase,0.0,0.0,16047.5107709199,698.88957277,0.0,0.0,0.0,0.0
29349,2015-10-28,localbitcoins,0.0,50.9806,0.0,0.0,85.5824,0.0,0.0,10.0797
50181,2015-10-28,kraken,0.0,0.0,0.0,10373.3446769,0.0,10.77,0.0,0.0
1930,2015-10-28,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26887,2015-10-28,others,64361.01368,0.0,6686.6904002296005,1830.98978911,0.0,0.0,0.0,0.0
4703,2015-10-28,bitfinex,35610.6397,0.0,35610.6397048701,0.0,0.0,0.0,0.0,0.0
10249,2015-10-28,bitstamp,31262.873010000003,0.0,31262.87300679,0.0,0.0,0.0,0.0,0.0
18568,2015-10-28,huobi,554878.1945,554878.1944999939,0.0,0.0,0.0,0.0,0.0,0.0
42661,2015-10-29,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45168,2015-10-29,bitcoinde,0.0,0.0,0.0,1190.98216077,0.0,0.0,0.0,0.0
50182,2015-10-29,kraken,0.0,0.0,0.0,11775.81306512,0.0,103.20347222,0.0,0.0
26888,2015-10-29,others,68466.53463,0.0,8377.9599062064,2120.164857,0.0,0.0,0.0,0.0
29350,2015-10-29,localbitcoins,0.0,79.8054,0.0,0.0,99.1417,0.0,0.0,55.9778
24115,2015-10-29,okcoin,538765.202,520623.740999986,18141.461,0.0,0.0,0.0,0.0,0.0
21342,2015-10-29,lakebtc,35772.0089,27994.7682,7777.2407,0.0,0.0,0.0,0.0,0.0
31800,2015-10-29,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18569,2015-10-29,huobi,868134.7575,868134.757499997,0.0,0.0,0.0,0.0,0.0,0.0
47676,2015-10-29,gatecoin,0.0,0.0,0.0,1276.36426124,0.0,0.0,0.0,0.0
34578,2015-10-29,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10250,2015-10-29,bitstamp,32258.60543,0.0,32258.60542612,0.0,0.0,0.0,0.0,0.0
52340,2015-10-29,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37355,2015-10-29,itbit,0.0,0.0,12711.5476,2587.7156,0.0,0.0,0.0,1296.8974
13023,2015-10-29,btcchina,63451.08900000001,63451.08900000001,0.0,0.0,0.0,0.0,0.0,0.0
40147,2015-10-29,coinbase,0.0,0.0,12247.9810755199,211.79239105,0.0,0.0,0.0,0.0
15796,2015-10-29,btce,16605.594119999998,0.0,15452.38250003,0.0,0.0,0.0,0.0,0.0
4704,2015-10-29,bitfinex,51213.843310000004,0.0,51213.84331228,0.0,0.0,0.0,0.0,0.0
7477,2015-10-29,bitflyer,3470.30276,0.0,0.0,0.0,0.0,3470.30276049,0.0,0.0
1931,2015-10-29,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18570,2015-10-30,huobi,915977.8636,915977.8635999791,0.0,0.0,0.0,0.0,0.0,0.0
37356,2015-10-30,itbit,0.0,0.0,16934.3359,4058.6681,0.0,0.0,0.0,2842.1816
24116,2015-10-30,okcoin,1238912.14,1227916.33000006,10995.8099999999,0.0,0.0,0.0,0.0,0.0
40148,2015-10-30,coinbase,0.0,0.0,16830.2000547299,328.99796588,0.0,0.0,0.0,0.0
7478,2015-10-30,bitflyer,3547.891116,0.0,0.0,0.0,0.0,3547.89111626,0.0,0.0
34579,2015-10-30,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,2015-10-30,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47677,2015-10-30,gatecoin,0.0,0.0,0.0,1132.32496074,0.0,0.0,0.0,0.0
50183,2015-10-30,kraken,0.0,0.0,0.0,14132.62577561,0.0,27.3043,0.0,0.0
10251,2015-10-30,bitstamp,39364.028210000004,0.0,39364.02820732,0.0,0.0,0.0,0.0,0.0
26889,2015-10-30,others,86312.59373,0.0,9876.336925015004,2680.06614429,0.0,0.0,0.0,0.0
29351,2015-10-30,localbitcoins,0.0,99.2279,0.0,0.0,72.3634,0.0,0.0,6.8004
13024,2015-10-30,btcchina,93232.0332,93232.0332000006,0.0,0.0,0.0,0.0,0.0,0.0
4705,2015-10-30,bitfinex,62862.23794,0.0,62862.2379375901,0.0,0.0,0.0,0.0,0.0
31801,2015-10-30,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15797,2015-10-30,btce,19479.7746,0.0,18593.8797714299,0.0,0.0,0.0,0.0,0.0
42662,2015-10-30,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21343,2015-10-30,lakebtc,42105.0758,32932.5014,9172.5744,0.0,0.0,0.0,0.0,0.0
45169,2015-10-30,bitcoinde,0.0,0.0,0.0,1299.00252272,0.0,0.0,0.0,0.0
52341,2015-10-30,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26890,2015-10-31,others,69334.31097,0.0,6864.7950982754,1669.3098727,0.0,0.0,0.0,0.0
1933,2015-10-31,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50184,2015-10-31,kraken,0.0,0.0,0.0,7453.53240751,0.0,1.942,0.0,0.0
21344,2015-10-31,lakebtc,39229.3038,32120.1698,7109.134,0.0,0.0,0.0,0.0,0.0
10252,2015-10-31,bitstamp,28765.17836,0.0,28765.17836259,0.0,0.0,0.0,0.0,0.0
18571,2015-10-31,huobi,757947.0833,757947.0832999629,0.0,0.0,0.0,0.0,0.0,0.0
52342,2015-10-31,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31802,2015-10-31,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34580,2015-10-31,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24117,2015-10-31,okcoin,919758.8859999999,915518.0090000171,4240.8769999999895,0.0,0.0,0.0,0.0,0.0
13025,2015-10-31,btcchina,57897.9075,57897.9075,0.0,0.0,0.0,0.0,0.0,0.0
40149,2015-10-31,coinbase,0.0,0.0,15212.8169394805,7564.69042326,0.0,0.0,0.0,0.0
37357,2015-10-31,itbit,0.0,0.0,11963.6232,2159.4897,0.0,0.0,0.0,2080.6406
47678,2015-10-31,gatecoin,0.0,0.0,0.0,1088.4319662,0.0,0.0,0.0,0.0
7479,2015-10-31,bitflyer,1794.463129,0.0,0.0,0.0,0.0,1794.46312877,0.0,0.0
45170,2015-10-31,bitcoinde,0.0,0.0,0.0,637.23354707,0.0,0.0,0.0,0.0
15798,2015-10-31,btce,9087.140943999999,0.0,8212.244812749941,0.0,0.0,0.0,0.0,0.0
29352,2015-10-31,localbitcoins,0.0,27.3598,0.0,0.0,56.8251,0.0,0.0,0.2086
42663,2015-10-31,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,2015-10-31,bitfinex,42942.31179,0.0,42942.311787790095,0.0,0.0,0.0,0.0,0.0
52343,2015-11-01,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,2015-11-01,bitfinex,25673.08702,0.0,25673.08701765,0.0,0.0,0.0,0.0,0.0
40150,2015-11-01,coinbase,0.0,0.0,10725.4026962799,56.73168094,0.0,0.0,0.0,0.0
37358,2015-11-01,itbit,0.0,0.0,10516.0613,814.0156,0.0,0.0,0.0,283.2996
31803,2015-11-01,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42664,2015-11-01,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21345,2015-11-01,lakebtc,32234.5082,27483.3687,4751.1395,0.0,0.0,0.0,0.0,0.0
34581,2015-11-01,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13026,2015-11-01,btcchina,44554.2612,44554.2612,0.0,0.0,0.0,0.0,0.0,0.0
26891,2015-11-01,others,47980.12993,0.0,3555.3120411289,973.94797153,0.0,0.0,0.0,0.0
47679,2015-11-01,gatecoin,0.0,0.0,0.0,475.4374239,0.0,0.0,0.0,0.0
29353,2015-11-01,localbitcoins,0.0,5.6608,0.0,0.0,17.5175,0.0,0.0,1.0301
10253,2015-11-01,bitstamp,14281.5459,0.0,14281.54590222,0.0,0.0,0.0,0.0,0.0
15799,2015-11-01,btce,14559.69031,0.0,14111.2033419001,0.0,0.0,0.0,0.0,0.0
45171,2015-11-01,bitcoinde,0.0,0.0,0.0,619.35173897,0.0,0.0,0.0,0.0
1934,2015-11-01,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7480,2015-11-01,bitflyer,1202.2276630000001,0.0,0.0,0.0,0.0,1202.22766312,0.0,0.0
18572,2015-11-01,huobi,693056.9279,693056.927899985,0.0,0.0,0.0,0.0,0.0,0.0
24118,2015-11-01,okcoin,888216.7509999999,882359.13200001,5857.61900000008,0.0,0.0,0.0,0.0,0.0
50185,2015-11-01,kraken,0.0,0.0,0.0,5879.1091969,0.0,1.5619999999999998,0.0,0.0
26892,2015-11-02,others,92477.92562000001,0.0,17172.221648582,2483.04068286,0.0,0.0,0.0,0.0
15800,2015-11-02,btce,26342.410359999998,0.0,25137.397596030096,0.0,0.0,0.0,0.0,0.0
45172,2015-11-02,bitcoinde,0.0,0.0,0.0,1471.70458719,0.0,0.0,0.0,0.0
4708,2015-11-02,bitfinex,71218.14799,0.0,71218.1479877501,0.0,0.0,0.0,0.0,0.0
37359,2015-11-02,itbit,0.0,0.0,15379.996000000001,1800.5949,0.0,0.0,0.0,2718.1063
47680,2015-11-02,gatecoin,0.0,0.0,0.0,862.77730083,0.0,0.0,0.0,0.0
42665,2015-11-02,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31804,2015-11-02,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40151,2015-11-02,coinbase,0.0,0.0,19750.0352477098,181.70388115,0.0,0.0,0.0,0.0
50186,2015-11-02,kraken,0.0,0.0,0.0,12124.19211969,0.0,6.77945,0.0,0.0
52344,2015-11-02,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34582,2015-11-02,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21346,2015-11-02,lakebtc,38255.8817,30451.6217,7804.26,0.0,0.0,0.0,0.0,0.0
18573,2015-11-02,huobi,681545.8607,681545.860699968,0.0,0.0,0.0,0.0,0.0,0.0
13027,2015-11-02,btcchina,62172.0456,62172.0456,0.0,0.0,0.0,0.0,0.0,0.0
29354,2015-11-02,localbitcoins,0.0,13.9317,0.0,0.0,100.9741,0.0,0.0,2.3715
24119,2015-11-02,okcoin,728921.8640000001,681841.6880000139,47080.176000000196,0.0,0.0,0.0,0.0,0.0
10254,2015-11-02,bitstamp,45146.48339,0.0,45146.48338984,0.0,0.0,0.0,0.0,0.0
7481,2015-11-02,bitflyer,1861.319125,0.0,0.0,0.0,0.0,1861.31912526,0.0,0.0
1935,2015-11-02,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47681,2015-11-03,gatecoin,0.0,0.0,0.0,1351.72038159,0.0,0.0,0.0,0.0
29355,2015-11-03,localbitcoins,0.0,44.9968,0.0,0.0,122.9748,0.0,0.0,59.5612
31805,2015-11-03,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45173,2015-11-03,bitcoinde,0.0,0.0,0.0,2574.5905819000004,0.0,0.0,0.0,0.0
34583,2015-11-03,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18574,2015-11-03,huobi,845537.2732,845537.2731999471,0.0,0.0,0.0,0.0,0.0,0.0
52345,2015-11-03,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21347,2015-11-03,lakebtc,29707.2105,22667.5658,7039.6447,0.0,0.0,0.0,0.0,0.0
15801,2015-11-03,btce,44172.299269999996,0.0,42221.1342660611,0.0,0.0,0.0,0.0,0.0
50187,2015-11-03,kraken,0.0,0.0,0.0,28320.57456933,0.0,34.0564,0.0,0.0
40152,2015-11-03,coinbase,0.0,0.0,40167.7566401698,504.43173276,0.0,0.0,0.0,0.0
24120,2015-11-03,okcoin,982375.2209999999,901167.50999993,81207.7110000003,0.0,0.0,0.0,0.0,0.0
10255,2015-11-03,bitstamp,77212.80072,0.0,77212.80072074,0.0,0.0,0.0,0.0,0.0
42666,2015-11-03,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,2015-11-03,bitfinex,171811.4742,0.0,171811.47423274,0.0,0.0,0.0,0.0,0.0
37360,2015-11-03,itbit,0.0,0.0,18713.4857,2226.7478,0.0,0.0,0.0,6138.7912
26893,2015-11-03,others,134815.7169,0.0,13699.8352882375,3227.7500771099994,0.0,0.0,0.0,0.0
1936,2015-11-03,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7482,2015-11-03,bitflyer,2861.99672,0.0,0.0,0.0,0.0,2861.99671973,0.0,0.0
13028,2015-11-03,btcchina,114678.5018,114678.501800001,0.0,0.0,0.0,0.0,0.0,0.0
7483,2015-11-04,bitflyer,2711.315802,0.0,0.0,0.0,0.0,2711.31580222,0.0,0.0
13029,2015-11-04,btcchina,125217.8283,125217.828300001,0.0,0.0,0.0,0.0,0.0,0.0
10256,2015-11-04,bitstamp,105959.2591,0.0,105959.25914077,0.0,0.0,0.0,0.0,0.0
29356,2015-11-04,localbitcoins,0.0,26.7972,0.0,0.0,110.1558,0.0,0.0,10.5168
50188,2015-11-04,kraken,0.0,0.0,0.0,37646.46897818,0.0,55.78768011,0.0,0.0
42667,2015-11-04,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31806,2015-11-04,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26894,2015-11-04,others,185225.4665,0.0,9802.138745725799,4690.0076538600015,0.0,0.0,0.0,0.0
15802,2015-11-04,btce,58398.14101,0.0,56258.1858200517,0.0,0.0,0.0,0.0,0.0
52346,2015-11-04,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18575,2015-11-04,huobi,641170.187,641170.186999919,0.0,0.0,0.0,0.0,0.0,0.0
21348,2015-11-04,lakebtc,39863.0824,30269.5504,9593.532,0.0,0.0,0.0,0.0,0.0
24121,2015-11-04,okcoin,905170.075,874387.949999882,30782.125,0.0,0.0,0.0,0.0,0.0
4710,2015-11-04,bitfinex,274470.2382,0.0,274470.23823394,0.0,0.0,0.0,0.0,0.0
37361,2015-11-04,itbit,0.0,0.0,37447.696,7927.4887,0.0,0.0,0.0,8019.0453
40153,2015-11-04,coinbase,0.0,0.0,50602.5859033403,1653.10699236,0.0,0.0,0.0,0.0
1937,2015-11-04,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34584,2015-11-04,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45174,2015-11-04,bitcoinde,0.0,0.0,0.0,3219.3119964,0.0,0.0,0.0,0.0
47682,2015-11-04,gatecoin,0.0,0.0,0.0,1676.56304642,0.0,0.0,0.0,0.0
21349,2015-11-05,lakebtc,41772.7298,31272.5423,10500.1875,0.0,0.0,0.0,0.0,0.0
15803,2015-11-05,btce,34430.18016,0.0,33092.2971420198,0.0,0.0,0.0,0.0,0.0
34585,2015-11-05,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47683,2015-11-05,gatecoin,0.0,0.0,0.0,1306.14565641,0.0,0.0,0.0,0.0
42668,2015-11-05,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52347,2015-11-05,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13030,2015-11-05,btcchina,84319.8403,84319.84030000071,0.0,0.0,0.0,0.0,0.0,0.0
50189,2015-11-05,kraken,0.0,0.0,0.0,19484.90605343,0.0,14.31754205,0.0,0.0
37362,2015-11-05,itbit,0.0,0.0,28449.1732,24553.6451,0.0,0.0,0.0,4347.3439
18576,2015-11-05,huobi,580896.3842,580896.384199964,0.0,0.0,0.0,0.0,0.0,0.0
29357,2015-11-05,localbitcoins,0.0,28.9918,0.0,0.0,27.4006,7.5512,0.0,2.7891
26895,2015-11-05,others,147288.2618,0.0,14103.0881683868,2459.2151763599995,0.0,0.0,0.0,0.0
4711,2015-11-05,bitfinex,157932.048,0.0,157932.04798265098,0.0,0.0,0.0,0.0,0.0
10257,2015-11-05,bitstamp,60174.713489999995,0.0,60174.71348846,0.0,0.0,0.0,0.0,0.0
7484,2015-11-05,bitflyer,1537.7923779999999,0.0,0.0,0.0,0.0,1537.79237833,0.0,0.0
40154,2015-11-05,coinbase,0.0,0.0,27224.0868263798,287.80375358,0.0,0.0,0.0,0.0
1938,2015-11-05,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45175,2015-11-05,bitcoinde,0.0,0.0,0.0,2033.20413251,0.0,0.0,0.0,0.0
31807,2015-11-05,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24122,2015-11-05,okcoin,958615.757,943701.2309998791,14914.526000000002,0.0,0.0,0.0,0.0,0.0
37363,2015-11-06,itbit,0.0,0.0,20818.8138,9445.6698,0.0,0.0,0.0,3712.5525
24123,2015-11-06,okcoin,1001498.767,956115.8469998791,45382.919999999904,0.0,0.0,0.0,0.0,0.0
7485,2015-11-06,bitflyer,1449.0754550000001,0.0,0.0,0.0,0.0,1449.07545541,0.0,0.0
50190,2015-11-06,kraken,0.0,0.0,0.0,17877.43968641,0.0,15.9342,0.0,0.0
45176,2015-11-06,bitcoinde,0.0,0.0,0.0,1120.75479371,0.0,0.0,0.0,0.0
42669,2015-11-06,bitcoin24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52348,2015-11-06,anxbtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18577,2015-11-06,huobi,527527.8984,527527.898399971,0.0,0.0,0.0,0.0,0.0,0.0
21350,2015-11-06,lakebtc,42261.4468,31951.6334,10309.8134,0.0,0.0,0.0,0.0,0.0
31808,2015-11-06,rmbtb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10258,2015-11-06,bitstamp,46952.53785,0.0,46952.53785182,0.0,0.0,0.0,0.0,0.0
1939,2015-11-06,mtgox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29358,2015-11-06,localbitcoins,0.0,54.4567,0.0,0.0,29.0211,0.9646,0.0,4.7111
13031,2015-11-06,btcchina,82694.9465,82694.9465000006,0.0,0.0,0.0,0.0,0.0,0.0
26896,2015-11-06,others,103150.6778,0.0,7166.020521006199,2302.63404043,0.0,0.0,0.0,0.0
40155,2015-11-06,coinbase,0.0,0.0,20036.2291047499,140.80591386,0.0,0.0,0.0,0.0
4712,2015-11-06,bitfinex,106656.2053,0.0,106656.20529615,0.0,0.0,0.0,0.0,0.0
34586,2015-11-06,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15804,2015-11-06,btce,28224.86737,0.0,26927.05332981,0.0,0.0,0.0,0.0,0.0
47684,2015-11-06,gatecoin,0.0,0.0,0.0,381.55753463,0.0,0.0,0.0,0.0
34587,2015-11-07,bix-x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18578,2015-11-07,huobi,282845.516,282845.516000014,0.0,0.0,0.0,0.0,0.0,0.0
50191,2015-11-07,kraken,0.0,0.0,0.0,5860.06373784,0.0,0.0,0.0,0.0
7486,2015-11-07,bitflyer,894.4825913999999,0.0,0.0,0.0,0.0,894.48259142,0.0,0.0
13032,2015-11-07,btcchina,63865.5205,63865.5205000005,0.0,0.0,0.0,0.0,0.0,0.0
