,Time,mining level,exchange,price_usd
24952,2017-03-21,475705205061.62897,kraken,1074.9213586532599
24953,2017-03-21,475705205061.62897,others,1101.5827475989681
24955,2017-03-22,475705205061.62897,itbit,1051.80891557974
24956,2017-03-22,475705205061.62897,bitfinex,1053.6067855886
24957,2017-03-22,475705205061.62897,cex.io,1085.9471213463198
24958,2017-03-22,475705205061.62897,exmo,1062.23234501559
24959,2017-03-22,475705205061.62897,coinbase,1050.36098525792
24960,2017-03-22,475705205061.62897,gemini,1054.01833734401
24961,2017-03-22,475705205061.62897,hitbtc,1053.2769623159697
24962,2017-03-22,475705205061.62897,kraken,1048.3328500933699
24963,2017-03-22,475705205061.62897,others,1071.7772171759261
24965,2017-03-23,475705205061.62897,itbit,1036.02590352262
24966,2017-03-23,475705205061.62897,bitfinex,1037.46718662485
24967,2017-03-23,475705205061.62897,cex.io,1069.0134502096198
24968,2017-03-23,475705205061.62897,exmo,1057.4725601216
24969,2017-03-23,475705205061.62897,coinbase,1035.60638839848
24970,2017-03-23,475705205061.62897,gemini,1036.75932751455
24971,2017-03-23,475705205061.62897,hitbtc,1035.7167261904801
24972,2017-03-23,475705205061.62897,kraken,1032.25629789981
24973,2017-03-23,475705205061.62897,others,1084.534273812875
24975,2017-03-24,475705205061.62897,itbit,988.6333500362489
24976,2017-03-24,475705205061.62897,bitfinex,991.6216683389259
24977,2017-03-24,475705205061.62897,cex.io,1021.5708961860199
24978,2017-03-24,475705205061.62897,exmo,1016.90331343111
24979,2017-03-24,475705205061.62897,coinbase,991.317740366979
24980,2017-03-24,475705205061.62897,gemini,990.6238790415531
24981,2017-03-24,475705205061.62897,hitbtc,984.984299367639
24982,2017-03-24,475705205061.62897,kraken,986.957602483376
24983,2017-03-24,475705205061.62897,others,1002.8627977292464
24985,2017-03-25,475705205061.62897,itbit,927.1919526752761
24986,2017-03-25,475705205061.62897,bitfinex,932.412124859081
24987,2017-03-25,475705205061.62897,cex.io,957.316740987084
24988,2017-03-25,475705205061.62897,exmo,950.9056772811059
24989,2017-03-25,475705205061.62897,coinbase,929.67887172035
24990,2017-03-25,475705205061.62897,gemini,928.331681939034
24991,2017-03-25,475705205061.62897,hitbtc,927.439995557473
24992,2017-03-25,475705205061.62897,kraken,922.709004208609
24993,2017-03-25,475705205061.62897,others,948.4406035496097
24995,2017-03-26,475705205061.62897,itbit,960.4780508261349
24996,2017-03-26,475705205061.62897,bitfinex,972.259978574995
24997,2017-03-26,475705205061.62897,cex.io,996.121902313943
24998,2017-03-26,475705205061.62897,exmo,987.025051572591
24999,2017-03-26,475705205061.62897,coinbase,973.957411107643
25000,2017-03-26,475705205061.62897,gemini,971.317408270114
25001,2017-03-26,475705205061.62897,hitbtc,968.333168459156
25002,2017-03-26,475705205061.62897,kraken,957.192764529743
25003,2017-03-26,475705205061.62897,others,978.3266647468943
25005,2017-03-27,475705205061.62897,itbit,996.4634979278501
25006,2017-03-27,475705205061.62897,bitfinex,1001.31926704892
25007,2017-03-27,475705205061.62897,cex.io,1019.82144949873
25008,2017-03-27,475705205061.62897,exmo,1004.93410674462
25009,2017-03-27,475705205061.62897,coinbase,1002.14118738008
25010,2017-03-27,475705205061.62897,gemini,1002.5553928319099
25011,2017-03-27,475705205061.62897,hitbtc,991.0677462559711
25012,2017-03-27,475705205061.62897,kraken,996.026836438949
25013,2017-03-27,475705205061.62897,others,1009.6371458704376
25015,2017-03-28,475705205061.62897,itbit,1043.286022476
25016,2017-03-28,475705205061.62897,bitfinex,1043.6021818512
25017,2017-03-28,475705205061.62897,cex.io,1060.6674922690302
25018,2017-03-28,475705205061.62897,exmo,1040.56740314012
25019,2017-03-28,475705205061.62897,coinbase,1044.49238591293
25020,2017-03-28,475705205061.62897,gemini,1044.8179631817
25021,2017-03-28,475705205061.62897,hitbtc,916.151509371254
25022,2017-03-28,475705205061.62897,kraken,1043.3394504780301
25023,2017-03-28,475705205061.62897,others,1035.6041201672967
25025,2017-03-29,475705205061.62897,itbit,1033.99642395041
25026,2017-03-29,475705205061.62897,bitfinex,1035.64443890778
25027,2017-03-29,475705205061.62897,cex.io,1044.24042545206
25028,2017-03-29,475705205061.62897,exmo,1033.7097748413
25029,2017-03-29,475705205061.62897,coinbase,1035.27969350427
25030,2017-03-29,475705205061.62897,gemini,1035.3166511878399
25031,2017-03-29,475705205061.62897,hitbtc,908.601446428571
25032,2017-03-29,475705205061.62897,kraken,1034.40195158979
25033,2017-03-29,475705205061.62897,others,1030.1422820445998
25035,2017-03-30,499635929816.66797,itbit,1035.6968942658
25036,2017-03-30,499635929816.66797,bitfinex,1036.8204160713601
25037,2017-03-30,499635929816.66797,cex.io,1049.04141223559
25038,2017-03-30,499635929816.66797,exmo,1038.14535374039
25039,2017-03-30,499635929816.66797,coinbase,1039.2489468669698
25040,2017-03-30,499635929816.66797,gemini,1036.9682127284
25041,2017-03-30,499635929816.66797,hitbtc,837.768947293447
25042,2017-03-30,499635929816.66797,kraken,1036.8650317499698
25043,2017-03-30,499635929816.66797,others,1044.780776734578
25045,2017-03-31,499635929816.66797,itbit,1058.22149912964
25046,2017-03-31,499635929816.66797,bitfinex,1059.00020007743
25047,2017-03-31,499635929816.66797,cex.io,1067.1748250647302
25048,2017-03-31,499635929816.66797,exmo,1056.1086807950699
25049,2017-03-31,499635929816.66797,coinbase,1063.43718987693
25050,2017-03-31,499635929816.66797,gemini,1060.74705426953
25051,2017-03-31,499635929816.66797,hitbtc,906.276354166667
25052,2017-03-31,499635929816.66797,kraken,1058.66388101542
25053,2017-03-31,499635929816.66797,others,1061.150191479988
25055,2017-04-01,499635929816.66797,itbit,1083.7837265701
25056,2017-04-01,499635929816.66797,bitfinex,1086.5233182211698
25057,2017-04-01,499635929816.66797,cex.io,1087.94406942136
25058,2017-04-01,499635929816.66797,exmo,1083.9783722843902
25059,2017-04-01,499635929816.66797,coinbase,1090.2217755654199
25060,2017-04-01,499635929816.66797,gemini,1088.04431937202
25061,2017-04-01,499635929816.66797,hitbtc,944.247222222222
25062,2017-04-01,499635929816.66797,kraken,1085.54479142569
25063,2017-04-01,499635929816.66797,others,1063.7076642544796
25065,2017-04-02,499635929816.66797,itbit,1091.1781320641498
25066,2017-04-02,499635929816.66797,bitfinex,1095.52450964525
25067,2017-04-02,499635929816.66797,cex.io,1096.2465143403301
25068,2017-04-02,499635929816.66797,exmo,1085.0633166223402
25069,2017-04-02,499635929816.66797,coinbase,1096.32342739952
25070,2017-04-02,499635929816.66797,gemini,1094.75033438434
25071,2017-04-02,499635929816.66797,hitbtc,967.2861604938271
25072,2017-04-02,499635929816.66797,kraken,1094.57700115269
25073,2017-04-02,499635929816.66797,others,1068.7762706908934
25075,2017-04-03,499635929816.66797,itbit,1137.27214181346
25076,2017-04-03,499635929816.66797,bitfinex,1138.38063813335
25077,2017-04-03,499635929816.66797,cex.io,1145.3866785636098
25078,2017-04-03,499635929816.66797,exmo,1122.25254493853
25079,2017-04-03,499635929816.66797,coinbase,1142.92462599937
25080,2017-04-03,499635929816.66797,gemini,1138.8488255743598
25081,2017-04-03,499635929816.66797,hitbtc,1018.7745720188901
25082,2017-04-03,499635929816.66797,kraken,1137.00701936615
25083,2017-04-03,499635929816.66797,others,1126.3366565310532
25085,2017-04-04,499635929816.66797,itbit,1142.93967480493
25086,2017-04-04,499635929816.66797,bitfinex,1143.69109327944
25087,2017-04-04,499635929816.66797,cex.io,1157.3949524425
25088,2017-04-04,499635929816.66797,exmo,1131.87179872759
25089,2017-04-04,499635929816.66797,coinbase,1147.6289802141198
25090,2017-04-04,499635929816.66797,gemini,1144.14501071215
25091,2017-04-04,499635929816.66797,hitbtc,1074.19796296296
25092,2017-04-04,499635929816.66797,kraken,1144.51538260787
25093,2017-04-04,499635929816.66797,others,1131.8481174838848
25095,2017-04-05,499635929816.66797,itbit,1130.56946192923
25096,2017-04-05,499635929816.66797,bitfinex,1130.16443512035
25097,2017-04-05,499635929816.66797,cex.io,1143.1477506230901
25098,2017-04-05,499635929816.66797,exmo,1123.3534137867698
25099,2017-04-05,499635929816.66797,coinbase,1131.59202307396
25100,2017-04-05,499635929816.66797,gemini,1131.35311286114
25101,2017-04-05,499635929816.66797,hitbtc,1111.08730769231
25102,2017-04-05,499635929816.66797,kraken,1130.8886946661
25103,2017-04-05,499635929816.66797,others,1133.597916029458
25105,2017-04-06,499635929816.66797,itbit,1165.29153279894
25106,2017-04-06,499635929816.66797,bitfinex,1170.34545218861
25107,2017-04-06,499635929816.66797,cex.io,1172.5996206229402
25108,2017-04-06,499635929816.66797,exmo,1156.8976288423
25109,2017-04-06,499635929816.66797,coinbase,1168.02886704048
25110,2017-04-06,499635929816.66797,gemini,1167.91510646109
25111,2017-04-06,499635929816.66797,hitbtc,1142.7977031302
25112,2017-04-06,499635929816.66797,kraken,1169.66054945627
25113,2017-04-06,499635929816.66797,others,1166.6265860100862
25115,2017-04-07,499635929816.66797,itbit,1189.4898560413499
25116,2017-04-07,499635929816.66797,bitfinex,1193.04800553995
25117,2017-04-07,499635929816.66797,cex.io,1191.84028677708
25118,2017-04-07,499635929816.66797,exmo,1183.22086991224
25119,2017-04-07,499635929816.66797,coinbase,1192.0853626945698
25120,2017-04-07,499635929816.66797,gemini,1192.1151562617802
25121,2017-04-07,499635929816.66797,hitbtc,1155.1444
25122,2017-04-07,499635929816.66797,kraken,1192.15992397063
25123,2017-04-07,499635929816.66797,others,1158.4390026701233
25125,2017-04-08,499635929816.66797,itbit,1186.62252672703
25126,2017-04-08,499635929816.66797,bitfinex,1191.8328479592699
25127,2017-04-08,499635929816.66797,cex.io,1190.19600333374
25128,2017-04-08,499635929816.66797,exmo,1178.42370150815
25129,2017-04-08,499635929816.66797,coinbase,1188.29287851309
25130,2017-04-08,499635929816.66797,gemini,1189.25200664107
25131,2017-04-08,499635929816.66797,hitbtc,1154.84158730159
25132,2017-04-08,499635929816.66797,kraken,1189.5953254666902
25133,2017-04-08,499635929816.66797,others,1157.1567222529984
25135,2017-04-09,499635929816.66797,itbit,1193.1669027087598
25136,2017-04-09,499635929816.66797,bitfinex,1201.2043434296902
25137,2017-04-09,499635929816.66797,cex.io,1193.42330782562
25138,2017-04-09,499635929816.66797,exmo,1183.62465754768
25139,2017-04-09,499635929816.66797,coinbase,1193.9078877833801
25140,2017-04-09,499635929816.66797,gemini,1196.08214155934
25141,2017-04-09,499635929816.66797,hitbtc,1152.90571428571
25142,2017-04-09,499635929816.66797,kraken,1196.77455651432
25143,2017-04-09,499635929816.66797,others,1197.644737577692
25145,2017-04-10,499635929816.66797,itbit,1208.45793347156
25146,2017-04-10,499635929816.66797,bitfinex,1218.49391543249
25147,2017-04-10,499635929816.66797,cex.io,1210.93338300586
25148,2017-04-10,499635929816.66797,exmo,1194.57728907489
25149,2017-04-10,499635929816.66797,coinbase,1211.80552784141
25150,2017-04-10,499635929816.66797,gemini,1210.92905399857
25151,2017-04-10,499635929816.66797,hitbtc,1166.07606060606
25152,2017-04-10,499635929816.66797,kraken,1211.2178297679902
25153,2017-04-10,499635929816.66797,others,1211.4255881786141
25155,2017-04-11,499635929816.66797,itbit,1216.28106475849
25156,2017-04-11,499635929816.66797,bitfinex,1223.71340461987
25157,2017-04-11,499635929816.66797,cex.io,1215.93746215036
25158,2017-04-11,499635929816.66797,exmo,1201.68432923943
25159,2017-04-11,499635929816.66797,coinbase,1215.2225318833698
25160,2017-04-11,499635929816.66797,gemini,1216.51791448064
25161,2017-04-11,499635929816.66797,hitbtc,1186.11027777778
25162,2017-04-11,499635929816.66797,kraken,1216.82027564599
25163,2017-04-11,499635929816.66797,others,1216.816966384534
25165,2017-04-12,499635929816.66797,itbit,1220.06822933737
25166,2017-04-12,499635929816.66797,bitfinex,1230.8067445351198
25167,2017-04-12,499635929816.66797,cex.io,1225.5024913954699
25168,2017-04-12,499635929816.66797,exmo,1210.39657650846
25169,2017-04-12,499635929816.66797,coinbase,1219.0715698456402
25170,2017-04-12,499635929816.66797,gemini,1219.90860161046
25171,2017-04-12,499635929816.66797,hitbtc,1200.36523809524
25172,2017-04-12,499635929816.66797,kraken,1221.5666192368499
25173,2017-04-12,499635929816.66797,others,1219.817941676322
25175,2017-04-13,520808749422.14,itbit,1189.64127464941
25176,2017-04-13,520808749422.14,bitfinex,1200.18239633696
25177,2017-04-13,520808749422.14,cex.io,1198.6693364641499
25178,2017-04-13,520808749422.14,exmo,1190.36679910484
25179,2017-04-13,520808749422.14,coinbase,1188.95434872645
25180,2017-04-13,520808749422.14,gemini,1190.87503479599
25181,2017-04-13,520808749422.14,hitbtc,1227.94
25182,2017-04-13,520808749422.14,kraken,1189.47206091579
25183,2017-04-13,520808749422.14,others,1160.6180625406814
25185,2017-04-14,520808749422.14,itbit,1182.0041602633198
25186,2017-04-14,520808749422.14,bitfinex,1201.65814886262
25187,2017-04-14,520808749422.14,cex.io,1192.7069869546
25188,2017-04-14,520808749422.14,exmo,1185.1184542830001
25189,2017-04-14,520808749422.14,coinbase,1182.25772366961
25190,2017-04-14,520808749422.14,gemini,1183.5185033058099
25191,2017-04-14,520808749422.14,hitbtc,1182.4389999999999
25192,2017-04-14,520808749422.14,kraken,1186.50745355779
25193,2017-04-14,520808749422.14,others,1177.098280669845
25195,2017-04-15,520808749422.14,itbit,1180.51069508735
25196,2017-04-15,520808749422.14,bitfinex,1206.49141773165
25197,2017-04-15,520808749422.14,cex.io,1198.2568439409
25198,2017-04-15,520808749422.14,exmo,1176.5027659770199
25199,2017-04-15,520808749422.14,coinbase,1179.26797974126
25200,2017-04-15,520808749422.14,gemini,1182.9501192348
25201,2017-04-15,520808749422.14,hitbtc,1189.2060000000001
25202,2017-04-15,520808749422.14,kraken,1187.39787145214
25203,2017-04-15,520808749422.14,others,1191.256695466904
25205,2017-04-16,520808749422.14,itbit,1179.1689634111
25206,2017-04-16,520808749422.14,bitfinex,1207.19908769386
25207,2017-04-16,520808749422.14,cex.io,1197.94682987825
25208,2017-04-16,520808749422.14,exmo,1171.918430207
25209,2017-04-16,520808749422.14,coinbase,1182.46063647121
25210,2017-04-16,520808749422.14,gemini,1179.77190980629
25211,2017-04-16,520808749422.14,hitbtc,1199.99
25212,2017-04-16,520808749422.14,kraken,1183.78061380385
25213,2017-04-16,520808749422.14,others,1198.7614537625536
25215,2017-04-17,520808749422.14,itbit,1182.9382075864999
25216,2017-04-17,520808749422.14,bitfinex,1218.91695828253
25217,2017-04-17,520808749422.14,cex.io,1203.0960918891699
25218,2017-04-17,520808749422.14,exmo,1181.8813724481
25219,2017-04-17,520808749422.14,coinbase,1180.02238198243
25220,2017-04-17,520808749422.14,gemini,1181.4155283273801
25221,2017-04-17,520808749422.14,hitbtc,1201.68791666667
25222,2017-04-17,520808749422.14,kraken,1189.33689035996
25223,2017-04-17,520808749422.14,others,1195.308890620206
25225,2017-04-18,520808749422.14,itbit,1199.7486561012
25226,2017-04-18,520808749422.14,bitfinex,1259.85776124608
25227,2017-04-18,520808749422.14,cex.io,1218.41226432429
25228,2017-04-18,520808749422.14,exmo,1202.99652719747
25229,2017-04-18,520808749422.14,coinbase,1198.68784393756
25230,2017-04-18,520808749422.14,gemini,1201.07522915956
25231,2017-04-18,520808749422.14,hitbtc,1223.57597222222
25232,2017-04-18,520808749422.14,kraken,1208.07597912818
25233,2017-04-18,520808749422.14,others,1218.83280778509
25235,2017-04-19,520808749422.14,itbit,1200.9152669078599
25236,2017-04-19,520808749422.14,bitfinex,1264.2888266422199
25237,2017-04-19,520808749422.14,cex.io,1217.47985932871
25238,2017-04-19,520808749422.14,exmo,1202.86820242579
25239,2017-04-19,520808749422.14,coinbase,1201.26913581809
25240,2017-04-19,520808749422.14,gemini,1202.28851350489
25241,2017-04-19,520808749422.14,hitbtc,1246.15136363636
25242,2017-04-19,520808749422.14,kraken,1204.6524390904199
25243,2017-04-19,520808749422.14,others,1217.1956719301281
25245,2017-04-20,520808749422.14,itbit,1220.90135245149
25246,2017-04-20,520808749422.14,bitfinex,1280.88100659323
25247,2017-04-20,520808749422.14,cex.io,1226.94368084506
25248,2017-04-20,520808749422.14,exmo,1214.55350076718
25249,2017-04-20,520808749422.14,coinbase,1225.17723300036
25250,2017-04-20,520808749422.14,gemini,1224.27669451123
25251,2017-04-20,520808749422.14,hitbtc,1249.2687579693
25252,2017-04-20,520808749422.14,kraken,1223.64979895953
25253,2017-04-20,520808749422.14,others,1231.733666712542
25255,2017-04-21,520808749422.14,itbit,1243.83596015488
25256,2017-04-21,520808749422.14,bitfinex,1319.81323705768
25257,2017-04-21,520808749422.14,cex.io,1245.21820186425
25258,2017-04-21,520808749422.14,exmo,1230.9888119772302
25259,2017-04-21,520808749422.14,coinbase,1247.4587299438
25260,2017-04-21,520808749422.14,gemini,1247.2715649000302
25261,2017-04-21,520808749422.14,hitbtc,1294.89559150798
25262,2017-04-21,520808749422.14,kraken,1244.35472738902
25263,2017-04-21,520808749422.14,others,1250.036464071808
25265,2017-04-22,520808749422.14,itbit,1240.1785316095402
25266,2017-04-22,520808749422.14,bitfinex,1322.4374859313
25267,2017-04-22,520808749422.14,cex.io,1243.7181549670402
25268,2017-04-22,520808749422.14,exmo,1228.61063994004
25269,2017-04-22,520808749422.14,coinbase,1245.4042902448
25270,2017-04-22,520808749422.14,gemini,1245.13099959837
25271,2017-04-22,520808749422.14,hitbtc,1295.160625
25272,2017-04-22,520808749422.14,kraken,1238.78783519616
25273,2017-04-22,520808749422.14,others,1245.0213544560233
25275,2017-04-23,520808749422.14,itbit,1240.7938566442099
25276,2017-04-23,520808749422.14,bitfinex,1345.27346477438
