Time,bit-x,bitcoin24,bitcoinde,bitstamp,coinbase,gatecoin,itbit,kraken,mtgox,others
2012-06-10 00:00:00 UTC,,964.22915751,,,,,,,1363.1304741,33.78362
2012-06-11 00:00:00 UTC,,302.0990034,,,,,,,1575.16219559,108.53095
2012-06-12 00:00:00 UTC,,339.17105145,,,,,,,3582.29745082,99.18849
2012-06-13 00:00:00 UTC,,351.3177739,,,,,,,3294.36752786,373.21174
2012-06-14 00:00:00 UTC,,413.07581532,,,,,,,5455.13496006,13.07038
2012-06-15 00:00:00 UTC,,291.85966946,,,,,,,3605.95744365,84.0
2012-06-16 00:00:00 UTC,,191.307395,,,,,,,2575.87464466,331.3614
2012-06-17 00:00:00 UTC,,170.29630507,,,,,,,2633.79912488,26.36
2012-06-18 00:00:00 UTC,,387.9948551,,,,,,,1410.76786713,62.19228
2012-06-19 00:00:00 UTC,,318.67396862,,,,,,,1886.08534795,36.23331
2012-06-20 00:00:00 UTC,,291.29652403,,,,,,,4034.84464642,755.87964
2012-06-21 00:00:00 UTC,,455.55893118,,,,,,,4228.81620382,605.23332
2012-06-22 00:00:00 UTC,,278.44237,,,,,,,1875.32971652,73.10564
2012-06-23 00:00:00 UTC,,843.81625895,,,,,,,1180.62429119,8.5
2012-06-24 00:00:00 UTC,,,,,,,,,1003.69568661,7.5
2012-06-25 00:00:00 UTC,,1584.26870832,,,,,,,1623.19047001,89.7
2012-06-26 00:00:00 UTC,,579.63764869,,,,,,,3355.46092284,211.38352
2012-06-27 00:00:00 UTC,,559.52218089,,,,,,,1752.7988995,167.47777965
2012-06-28 00:00:00 UTC,,973.19597265,,,,,,,4038.14240346,160.63506
2012-06-29 00:00:00 UTC,,656.26043026,,,,,,,4311.98750934,17.12347
2012-06-30 00:00:00 UTC,,179.3,,,,,,,1689.91903041,41.62367
2012-07-01 00:00:00 UTC,,327.718715,,,,,,,1411.87624345,9.8963
2012-07-02 00:00:00 UTC,,504.169317,,,,,,,2128.66247125,37.31303
2012-07-03 00:00:00 UTC,,1178.26248452,,,,,,,4981.55357242,132.74042
2012-07-04 00:00:00 UTC,,282.58215459,,,,,,,1602.16884927,192.5271
2012-07-05 00:00:00 UTC,,763.77236017,,,,,,,2522.22144614,442.43144
2012-07-06 00:00:00 UTC,,419.9010656,,,,,,,1606.45157289,307.62728
2012-07-07 00:00:00 UTC,,395.14752027,,,,,,,3526.99329075,455.55256
2012-07-08 00:00:00 UTC,,469.56673027,,,,,,,2941.5276496,36.19
2012-07-09 00:00:00 UTC,,542.43618753,,,,,,,3473.52333895,34.41114
2012-07-10 00:00:00 UTC,,864.87332826,,,,,,,5732.91836949,500.1607
2012-07-11 00:00:00 UTC,,1099.02766002,,,,,,,1794.16411843,197.48552
2012-07-12 00:00:00 UTC,,338.14587959,,,,,,,1550.0025575,592.22849
2012-07-13 00:00:00 UTC,,305.06391998,,,,,,,5586.26375579,200.44176
2012-07-14 00:00:00 UTC,,410.99232002,,,,,,,1196.31579557,38.09658
2012-07-15 00:00:00 UTC,,634.98744339,,,,,,,574.09658465,18.6
2012-07-16 00:00:00 UTC,,682.477637,,,,,,,2161.20655189,294.54642
2012-07-17 00:00:00 UTC,,1576.85388246,,,,,,,6309.94753115,291.37107000000003
2012-07-18 00:00:00 UTC,,753.03189869,,,,,,,4263.40967318,33.56469
2012-07-19 00:00:00 UTC,,732.217217,,,,,,,7055.50034614,68.17
2012-07-20 00:00:00 UTC,,1645.05738429,,,,,,,7804.80071255,54.91077
2012-07-21 00:00:00 UTC,,571.01812681,,,,,,,3744.89177804,76.15
2012-07-22 00:00:00 UTC,,491.787051,,,,,,,2642.66345838,86.0609
2012-07-23 00:00:00 UTC,,541.63373441,,,,,,,5190.35020497,67.04875
2012-07-24 00:00:00 UTC,,335.2372482,,,,,,,1620.37864532,265.74467
2012-07-25 00:00:00 UTC,,474.34754405,,,,,,,6905.99612871,162.948
2012-07-26 00:00:00 UTC,,356.4515788,,,,,,,1917.37772617,65.33333
2012-07-27 00:00:00 UTC,,182.52537448,,,,,,,2614.46233725,161.65534
2012-07-28 00:00:00 UTC,,294.9175543,,,,,,,2331.55149096,46.29813
2012-07-29 00:00:00 UTC,,377.886123,,,,,,,470.95484265,55.62416
2012-07-30 00:00:00 UTC,,272.142432,,,,,,,5762.40557066,111.13983999999999
2012-07-31 00:00:00 UTC,,988.70073694,,,,,,,5772.23951849,140.83930596
2012-08-01 00:00:00 UTC,,748.96322985,,,,,,,3751.88669082,241.24147
2012-08-02 00:00:00 UTC,,1111.56900649,,,,,,,6496.2626731,220.74654999999998
2012-08-03 00:00:00 UTC,,413.30483372,,,,,,,2902.58657876,72.22107
2012-08-04 00:00:00 UTC,,242.78787069,,,,,,,2493.19609782,18.40739
2012-08-05 00:00:00 UTC,,260.63362427,,,,,,,6328.71783105,31.21862
2012-08-06 00:00:00 UTC,,416.71371491,,,,,,,4469.24084529,178.94255
2012-08-07 00:00:00 UTC,,494.19892766,,,,,,,4869.58518814,127.62268
2012-08-08 00:00:00 UTC,,725.70533028,,,,,,,2327.5961835,113.19036
2012-08-09 00:00:00 UTC,,1013.056384,,,,,,,8953.99278579,233.1853
2012-08-10 00:00:00 UTC,,566.74052445,,,,,,,2252.03531648,393.25398
2012-08-11 00:00:00 UTC,,209.045,,,,,,,633.35827653,21.23
2012-08-12 00:00:00 UTC,,217.94967892,,,,,,,1927.42324804,87.76906000000001
2012-08-13 00:00:00 UTC,,721.41861788,,,,,,,4819.12490449,174.61695
2012-08-14 00:00:00 UTC,,497.780088,,,,,,,3884.03508421,255.07603
2012-08-15 00:00:00 UTC,,669.88873288,,,,,,,4121.36821451,208.25109999999998
2012-08-16 00:00:00 UTC,,907.67386015,,,,,,,4015.25702569,300.8434
2012-08-17 00:00:00 UTC,,1050.3716435,,,,,,,12941.76859489,531.64826
2012-08-18 00:00:00 UTC,,589.95626492,,,,,,,6715.6183848,266.39584
2012-08-19 00:00:00 UTC,,483.51649411,,,,,,,9898.30101119,440.7411795
2012-08-20 00:00:00 UTC,,566.13620355,,,,,,,9525.63623076,205.77436
2012-08-21 00:00:00 UTC,,819.2176441,,,,,,,10223.90063047,200.77186
2012-08-22 00:00:00 UTC,,572.82517,,,,,,,8939.3041692,175.42533
2012-08-23 00:00:00 UTC,,414.83457253,,,,,,,5275.07732103,142.80773
2012-08-24 00:00:00 UTC,,746.40074953,,,,,,,3224.83939323,424.39124
2012-08-25 00:00:00 UTC,,143.115,,,,,,,5321.33344544,20.11992
2012-08-26 00:00:00 UTC,,266.2902734,,,,,,,2024.00312147,
2012-08-27 00:00:00 UTC,,705.77016966,,,,,,,7477.62431576,285.72608
2012-08-28 00:00:00 UTC,,414.37859514,,,,,,,3292.23379418,156.95649
2012-08-29 00:00:00 UTC,,611.52044847,,,,,,,4637.19808736,74.99757000000001
2012-08-30 00:00:00 UTC,,381.98282386,,,,,,,3254.80958877,81.11388688000001
2012-08-31 00:00:00 UTC,,751.50414317,,,,,,,5866.94784633,200.53812
2012-09-01 00:00:00 UTC,,511.8324858,,,,,,,1180.88544478,24.748269999999998
2012-09-02 00:00:00 UTC,,314.05294734,,,,,,,4290.24016337,78.98114000000001
2012-09-03 00:00:00 UTC,,217.668426,,,,,,,1607.38739114,276.65326
2012-09-04 00:00:00 UTC,,685.15793094,,,,,,,3315.53484016,86.45291
2012-09-05 00:00:00 UTC,,878.46595082,,,,,,,3868.02858709,129.12761999999998
2012-09-06 00:00:00 UTC,,667.28400186,,,,,,,3080.78245592,80.68777
2012-09-07 00:00:00 UTC,,590.03904301,,,,,,,3162.92904155,74.66329789999999
2012-09-08 00:00:00 UTC,,380.20656838,,,,,,,1849.39644539,55.79287
2012-09-09 00:00:00 UTC,,389.87015797,,,,,,,2445.32608418,43.4208
2012-09-10 00:00:00 UTC,,826.88066393,,,,,,,1167.16040025,348.09037
2012-09-11 00:00:00 UTC,,880.20626111,,,,,,,11441.67886,165.84951
2012-09-12 00:00:00 UTC,,1401.32448686,,,,,,,2516.18066087,244.45875
2012-09-13 00:00:00 UTC,,1250.95335307,,,,,,,5953.6289918,78.42943
2012-09-14 00:00:00 UTC,,994.91758287,,,,,,,3055.7358399,107.52072
2012-09-15 00:00:00 UTC,,196.64322007,,,,,,,2809.62097573,87.83227999
2012-09-16 00:00:00 UTC,,620.37697815,,,,,,,2884.49651654,26.37972
2012-09-17 00:00:00 UTC,,613.63174878,,,,,,,1994.79071628,74.07175
2012-09-18 00:00:00 UTC,,1215.82224299,,,,,,,4252.29381684,282.34324000000004
2012-09-19 00:00:00 UTC,,1729.87861707,,,,,,,6508.42473799,279.10075
2012-09-20 00:00:00 UTC,,998.92101619,,,,,,,3001.06831082,210.37281
2012-09-21 00:00:00 UTC,,1345.90765975,,,,,,,2728.79515244,282.28649
2012-09-22 00:00:00 UTC,,778.96813939,,,,,,,1963.79719524,38.85799
2012-09-23 00:00:00 UTC,,4620.85337743,,,,,,,2098.04618146,57.40333
2012-09-24 00:00:00 UTC,,1131.27006721,,,,,,,3698.36514301,95.77086
2012-09-25 00:00:00 UTC,,1523.03658078,,,,,,,2101.43918187,215.61896
2012-09-26 00:00:00 UTC,,907.95388242,,,,,,,1771.09275577,171.3905
2012-09-27 00:00:00 UTC,,1034.47339757,,,,,,,2703.90524272,100.99716
2012-09-28 00:00:00 UTC,,652.60786363,,,,,,,1931.43022536,109.56977
2012-09-29 00:00:00 UTC,,698.8448484,,,,,,,633.05100582,10.0
2012-09-30 00:00:00 UTC,,215.61679473,,,,,,,976.3423067,20.0725
2012-10-01 00:00:00 UTC,,840.48619633,,,,,,,1716.36779686,93.63178559
2012-10-02 00:00:00 UTC,,3291.49767413,,,,,,,2880.41627178,313.56011
2012-10-03 00:00:00 UTC,,710.28932823,,,,,,,3680.56386646,121.64542
2012-10-04 00:00:00 UTC,,2220.7998074,,,,,,,3540.21203681,358.87644
2012-10-05 00:00:00 UTC,,1223.91807487,,,,,,,1432.74165831,186.46856
2012-10-06 00:00:00 UTC,,390.49017319,,,,,,,3088.56814368,230.23242
2012-10-07 00:00:00 UTC,,1485.80628338,,,,,,,4557.27137394,224.22514
2012-10-08 00:00:00 UTC,,1386.27491637,,,,,,,5616.92147421,417.68146
2012-10-09 00:00:00 UTC,,871.25130987,,,,,,,4089.69436448,430.0561167
2012-10-10 00:00:00 UTC,,1016.89334834,,,,,,,2353.22359816,100.41290000000001
2012-10-11 00:00:00 UTC,,1670.75090816,,,,,,,3653.21008626,152.22172
2012-10-12 00:00:00 UTC,,1027.40072354,,,,,,,5231.72721763001,133.69443
2012-10-13 00:00:00 UTC,,742.72577841,,,,,,,601.59048413,67.48563
2012-10-14 00:00:00 UTC,,1613.32832047,,,,,,,2243.76394477,122.86533
2012-10-15 00:00:00 UTC,,2231.77037932,,,,,,,3861.65328511,470.75021
2012-10-16 00:00:00 UTC,,1114.5522881,,,,,,,2439.51531219,287.09425
2012-10-17 00:00:00 UTC,,1098.59172885,,,,,,,2071.46842365,655.66
2012-10-18 00:00:00 UTC,,718.36699921,,,,,,,2416.68049788,170.73277000000002
2012-10-19 00:00:00 UTC,,1693.79194734,,,,,,,1825.87107791,209.45386
2012-10-20 00:00:00 UTC,,292.31804519,,,,,,,1359.68431611,50.11904
2012-10-21 00:00:00 UTC,,668.018456,,,,,,,1637.237436,13.48
2012-10-22 00:00:00 UTC,,1144.6720645,,,,,,,1638.65120134,336.43565
2012-10-23 00:00:00 UTC,,646.76670716,,,,,,,8484.42204346,484.96521
2012-10-24 00:00:00 UTC,,1207.57556932,,,,,,,1701.81003811,311.2187
2012-10-25 00:00:00 UTC,,1573.67626715,,,,,,,4450.54602607,588.75432551
2012-10-26 00:00:00 UTC,,3530.85902573,,,,,,,6438.50771795,379.56681
2012-10-27 00:00:00 UTC,,1093.58532062,,,,,,,3165.28215281,167.44585542
2012-10-28 00:00:00 UTC,,932.88198382,,,,,,,1008.81707616,30.35717
2012-10-29 00:00:00 UTC,,1297.36223369,,,,,,,2921.68128157,280.60406
2012-10-30 00:00:00 UTC,,1037.68493194,,,,,,,2404.02099296,177.63042
2012-10-31 00:00:00 UTC,,622.92312742,,,,,,,3314.48283097,336.45571
2012-11-01 00:00:00 UTC,,772.19878209,,,,,,,3093.25105306,388.18173
2012-11-02 00:00:00 UTC,,867.84449511,,,,,,,2215.19547001,302.00151
2012-11-03 00:00:00 UTC,,605.32062796,,,,,,,724.30257932,81.18752
2012-11-04 00:00:00 UTC,,1045.7683888,,,,,,,880.07385588,115.34
2012-11-05 00:00:00 UTC,,952.8350588,,,,,,,2817.65235336,245.65729
2012-11-06 00:00:00 UTC,,1634.51858244,,,,,,,3311.93257135,321.03181
2012-11-07 00:00:00 UTC,,1486.70313135,,,,,,,3012.44120105,329.67979
2012-11-08 00:00:00 UTC,,1363.36499393,,,,,,,3443.6544994,212.54127
2012-11-09 00:00:00 UTC,,1560.80863285,,,,,,,1932.68215245,117.43662
2012-11-10 00:00:00 UTC,,1442.30719018,,,,,,,1116.24931891,137.68812
2012-11-11 00:00:00 UTC,,736.01230371,,,,,,,800.16849073,1.9
2012-11-12 00:00:00 UTC,,781.46515791,,,,,,,5579.80161722,123.56686
2012-11-13 00:00:00 UTC,,1428.30444639,,,,,,,1105.00543332,105.79798000000001
2012-11-14 00:00:00 UTC,,1883.78475939,,,,,,,1959.31850355,113.35537
2012-11-15 00:00:00 UTC,,1392.13525712,,,,,,,4900.15037826,190.50823
2012-11-16 00:00:00 UTC,,1905.7047758,,,,,,,4512.72628434,279.07725999999997
2012-11-17 00:00:00 UTC,,1520.16548573,,,,,,,1381.32010868,56.139
2012-11-18 00:00:00 UTC,,1825.27690482,,,,,,,1907.06596825,177.71996000000001
2012-11-19 00:00:00 UTC,,791.16275303,,,,,,,6866.31803034,246.79303
2012-11-20 00:00:00 UTC,,955.96701727,,,,,,,3468.84169648,239.5521
2012-11-21 00:00:00 UTC,,1774.41729401,,,,,,,2082.36730145,236.39429
2012-11-22 00:00:00 UTC,,2048.35793365,,,,,,,4602.76616543,546.45315
2012-11-23 00:00:00 UTC,,1093.35979345,,,,,,,1151.12095123,262.69089
2012-11-24 00:00:00 UTC,,727.21071173,,,,,,,1635.46320848,98.7
2012-11-25 00:00:00 UTC,,953.81971819,,,,,,,2375.4040963,12.59037
2012-11-26 00:00:00 UTC,,1347.71852242,,,,,,,5697.91224167,175.4193
2012-11-27 00:00:00 UTC,,2014.62704898,,,,,,,3281.31843893,758.15733
2012-11-28 00:00:00 UTC,,2494.01306205,,,,,,,3491.19289298,442.40426
2012-11-29 00:00:00 UTC,,874.94714085,,,,,,,2776.11687193,367.78033995
2012-11-30 00:00:00 UTC,,662.05491575,,,,,,,2340.51823499,502.63873
2012-12-01 00:00:00 UTC,,968.38190048,,,,,,,1384.11152108,215.54000000000002
2012-12-02 00:00:00 UTC,,2009.28869181,,,,,,,1693.09754677,64.05749
2012-12-03 00:00:00 UTC,,1368.45489933,,,,,,,2860.87846499,424.61634
2012-12-04 00:00:00 UTC,,2352.57208213,,,,,,,9224.19695386,460.25318
2012-12-05 00:00:00 UTC,,2369.72757399,,,,,,,2704.71089215,532.02432
2012-12-06 00:00:00 UTC,,1542.99346645,,,,,,,3541.45286615,737.1650099999999
2012-12-07 00:00:00 UTC,,1882.83779555,,,,,,,6813.79802298,455.79334
2012-12-08 00:00:00 UTC,,936.76011398,,,,,,,1978.95417716,387.33331595000004
2012-12-09 00:00:00 UTC,,1563.46473601,,,,,,,1985.36354232,403.586
2012-12-10 00:00:00 UTC,,1890.63536209,,,,,,,3363.28556112,539.39123
2012-12-11 00:00:00 UTC,,1703.10624002,,,,,,,2561.93283511,675.69739
2012-12-12 00:00:00 UTC,,2401.49918334,,,,,,,3266.01894865,465.91032772
2012-12-13 00:00:00 UTC,,1397.64926028,,,,,,,1986.43590557,696.0212
2012-12-14 00:00:00 UTC,,751.51382245,,,,,,,5351.74597731,856.2205700000001
2012-12-15 00:00:00 UTC,,327.15852294,,,,,,,1149.60891069,248.93241
2012-12-16 00:00:00 UTC,,831.25562602,,,,,,,2241.79304536,75.40003999999999
2012-12-17 00:00:00 UTC,,1934.21757157,,,,,,,4233.01565241,530.213
2012-12-18 00:00:00 UTC,,3463.86762807,,,,,,,1902.16084128,779.04516
2012-12-19 00:00:00 UTC,,1421.93625206,,,,,,,3124.54651964,1115.69337481
2012-12-20 00:00:00 UTC,,838.26270727,,,,,,,4331.26716446,570.181458
2012-12-21 00:00:00 UTC,,1375.51680392,,,,,,,1614.04717273,891.67121528
2012-12-22 00:00:00 UTC,,375.87203628,,,,,,,611.44307861,162.76838
2012-12-23 00:00:00 UTC,,791.27424453,,,,,,,719.65862967,79.038
2012-12-24 00:00:00 UTC,,731.40215971,,,,,,,1210.82931375,528.03734
2012-12-25 00:00:00 UTC,,319.97058136,,,,,,,4998.67895631,22.470000000000002
2012-12-26 00:00:00 UTC,,471.11783579,,,,,,,676.3771206,464.33
2012-12-27 00:00:00 UTC,,937.24979384,,,,,,,1367.2234207,545.60393
2012-12-28 00:00:00 UTC,,1264.24696184,,,,,,,3635.6497139,579.85854
2012-12-29 00:00:00 UTC,,1101.56936324,,,,,,,2077.36798713,1340.4899400000002
2012-12-30 00:00:00 UTC,,357.88674777,,,,,,,753.06211222,72.78434
2012-12-31 00:00:00 UTC,,601.26164599,,,,,,,969.68439639,407.88496
2013-01-01 00:00:00 UTC,,331.534194,,,,,,,453.17551434,117.361029
2013-01-02 00:00:00 UTC,,779.13589414,,,,,,,1338.09732995,564.62706
2013-01-03 00:00:00 UTC,,1104.35095779,,,,,,,702.55004411,1274.0671834500001
2013-01-04 00:00:00 UTC,,641.93789377,,,,,,,2820.64101461,878.90971
2013-01-05 00:00:00 UTC,,526.0688129,,,,,,,1683.73502298,219.14454999999998
2013-01-06 00:00:00 UTC,,849.11436265,,,,,,,1762.15697797,113.55614
2013-01-07 00:00:00 UTC,,1093.91626633,,,,,,,3613.39380313,919.68363
2013-01-08 00:00:00 UTC,,2305.80888026,,,,,,,3531.60839323,1075.95008
2013-01-09 00:00:00 UTC,,1506.60024699,,,,,,,1697.30251899,368.08508
2013-01-10 00:00:00 UTC,,1639.90280733,,,,,,,6247.0013523,533.27139
2013-01-11 00:00:00 UTC,,2207.98042999,,,,,,,2584.02068032,690.27299655
2013-01-12 00:00:00 UTC,,705.08510805,,,,,,,1908.42540086,355.53122369000005
2013-01-13 00:00:00 UTC,,573.83379912,,,,,,,1614.49746293,141.03269667
2013-01-14 00:00:00 UTC,,1093.37361765,,,,,,,911.04920546,444.15950846
2013-01-15 00:00:00 UTC,,2710.2370548,,,,,,,10692.30847124,906.50038591
2013-01-16 00:00:00 UTC,,1118.13049266,,,,,,,3381.39778873,727.85584365
2013-01-17 00:00:00 UTC,,1682.77670489,,,,,,,5182.3427957,1326.95929001
2013-01-18 00:00:00 UTC,,5695.82151565,,,,,,,2503.13679895,666.88101018
2013-01-19 00:00:00 UTC,,1351.60328931,,,,,,,1226.5360707,305.87444414
2013-01-20 00:00:00 UTC,,524.29494278,,,,,,,1737.24346528,639.78090674
2013-01-21 00:00:00 UTC,,1785.60509784,,,,,,,5169.24490638,1619.01419769
2013-01-22 00:00:00 UTC,,1278.66871829,,,,,,,4331.78427756,986.3254787999999
2013-01-23 00:00:00 UTC,,1050.58572279,,,,,,,3166.25367858,749.83298956
2013-01-24 00:00:00 UTC,,3312.22183185,,,,,,,16781.19288936,1817.34104929
2013-01-25 00:00:00 UTC,,1578.16539243,,,,,,,6383.09041447001,795.3758083
2013-01-26 00:00:00 UTC,,2337.54549221,,,,,,,1379.26876555,454.01407195999997
2013-01-27 00:00:00 UTC,,828.07016683,,,,,,,691.07929911,99.02330257
2013-01-28 00:00:00 UTC,,1513.35718113,,,,,,,5440.17352343,582.28076252
2013-01-29 00:00:00 UTC,,2398.06005941,,,,,,,8502.19848974,697.5330416
2013-01-30 00:00:00 UTC,,2688.32377158,,,,,,,3569.46923507,589.18375209
2013-01-31 00:00:00 UTC,,4130.82102581,,,,,,,9695.15228216,1339.41234509
2013-02-01 00:00:00 UTC,,2497.84636352,,,,,,,3455.47282232,912.38742091
2013-02-02 00:00:00 UTC,,2556.23348448,,,,,,,5878.06020556,883.40103081
2013-02-03 00:00:00 UTC,,1409.88044627,,,,,,,1681.38544798,189.35505908
2013-02-04 00:00:00 UTC,,1148.14969145,,,,,,,5476.63898908,373.93287938
2013-02-05 00:00:00 UTC,,2849.55696637,,,,,,,2092.51922225,535.63772124
2013-02-06 00:00:00 UTC,,2533.73853575,,,,,,,4134.22922905,848.25397637
2013-02-07 00:00:00 UTC,,3901.23506408,,,,,,,5431.72129023,1140.55716229
2013-02-08 00:00:00 UTC,,2439.80192945,,,,,,,4923.02913554,612.11137858
2013-02-09 00:00:00 UTC,,2502.49691407,,,,,,,2645.57105044,220.38662303
2013-02-10 00:00:00 UTC,,1966.92197237,,,,,,,2590.51115604,628.8149523200001
2013-02-11 00:00:00 UTC,,4972.14710771,,,,,,,6838.85466808,814.63685275
2013-02-12 00:00:00 UTC,,6025.78463275,,,,,,,5922.7427608,1081.66113854
2013-02-13 00:00:00 UTC,,5773.60109648,,,,,,,6207.20028884,879.52387736
2013-02-14 00:00:00 UTC,,6141.91530023,,,,,,,8474.1966611,1754.81107193
2013-02-15 00:00:00 UTC,,2791.94812698,,,,,,,4256.75509213,466.85115605
2013-02-16 00:00:00 UTC,,1182.29150058,,,,,,,1189.20075431,149.4995738
2013-02-17 00:00:00 UTC,,3434.78947379,,,,,,,5896.48596947999,755.13685585
2013-02-18 00:00:00 UTC,,2844.14279848,,,,,,,3324.86491978,887.69149214
2013-02-19 00:00:00 UTC,,4647.27214811,,,,,,,4947.71135345,990.09178091
2013-02-20 00:00:00 UTC,,2371.43661261,,,,,,,3477.08799107,749.88253837
2013-02-21 00:00:00 UTC,,10634.53770301,,,,,,,4535.75222237,1025.8309794299998
2013-02-22 00:00:00 UTC,,5091.90732073,,,,,,,6628.63532155,1296.00810665
2013-02-23 00:00:00 UTC,,3680.87315818,,,,,,,5332.27355832,1349.89617257
2013-02-24 00:00:00 UTC,,3793.78529573,,,,,,,3087.92519657,155.12139103
2013-02-25 00:00:00 UTC,,2881.74481407,,,,,,,2353.62675687,522.45707356
2013-02-26 00:00:00 UTC,,5076.85479498,,,,,,,7420.10569745,621.47217919
2013-02-27 00:00:00 UTC,,2743.91524818,,,,,,,2587.74398434,599.45773084
2013-02-28 00:00:00 UTC,,7649.76999171,,,,,,,8526.44526988999,1145.73470654
2013-03-01 00:00:00 UTC,,4711.03656231,,,,,,,5703.3134181,758.58858073
2013-03-02 00:00:00 UTC,,1340.39736092,,,,,,,1850.3530424,330.05395642999997
2013-03-03 00:00:00 UTC,,3630.70300151997,,,,,,,1940.25454242,385.85699782999995
2013-03-04 00:00:00 UTC,,4662.73363031,,,,,,,4674.52878298,2006.59331057
2013-03-05 00:00:00 UTC,,7377.59239271,,,,,,,7458.90728608,1667.8409501600001
2013-03-06 00:00:00 UTC,,9218.88482911,,,,,,,12776.63367459,2479.29739116
2013-03-07 00:00:00 UTC,,6044.33775992,,,,,,,13242.10652177,1886.9653442200001
2013-03-08 00:00:00 UTC,,4568.17745193,,,,,,,7506.0906453,882.6481721299999
2013-03-09 00:00:00 UTC,,2391.22128316,,,,,,,4548.7354335,1101.21760167
2013-03-10 00:00:00 UTC,,2891.67849622,,,,,,,3062.64148407,874.87699676
2013-03-11 00:00:00 UTC,,3117.06659054,,,,,,,3298.77639788,771.0176367099999
2013-03-12 00:00:00 UTC,,8430.83236922,,,,,,,14870.31342457,2879.39084272
2013-03-13 00:00:00 UTC,,3464.31996128,,,,,,,3746.43134415,598.37293141
2013-03-14 00:00:00 UTC,,4146.0499727,,,,,,,5529.8185908,1303.72179312
2013-03-15 00:00:00 UTC,,2350.66557559,,,,,,,1475.01983051,1135.15515471
2013-03-16 00:00:00 UTC,,1956.58556842,,,,,,,1137.25302118,567.1304828000001
2013-03-17 00:00:00 UTC,,1720.39152747,,,,,,,1611.251273,373.90216492
2013-03-18 00:00:00 UTC,,4595.99004198,,,,,,,3385.19805188,1240.71733964
2013-03-19 00:00:00 UTC,,12428.36238803,,,,,,,9782.43782026,2195.03294414
2013-03-20 00:00:00 UTC,,6949.93691235,,,,,,,7245.40417961,1929.60713791
2013-03-21 00:00:00 UTC,,9893.43511715,,,,,,,7303.78421725,2797.66841612
2013-03-22 00:00:00 UTC,,11584.06806524,,,,,,,5893.11969596,2135.50254985
2013-03-23 00:00:00 UTC,,12361.55898318,,,,,,,12647.42796034,2768.06107345
2013-03-24 00:00:00 UTC,,6231.80480548001,,,,,,,3151.56777426,1242.47940533
2013-03-25 00:00:00 UTC,,9740.65055764001,,,,,,,6321.58297081,1492.26635823
2013-03-26 00:00:00 UTC,,7730.61010616,,,,,,,3758.77420715,1444.6936802599998
2013-03-27 00:00:00 UTC,,14756.73111595,,,,,,,10701.00903595,1896.46170575
2013-03-28 00:00:00 UTC,,17966.46727347,,,,,,,14110.58891169,3223.97718088
2013-03-29 00:00:00 UTC,,7573.30806065,,,,,,,7648.18269068,947.5177894
2013-03-30 00:00:00 UTC,,2327.72435886,,,,,,,2494.35162052,462.83427257
2013-03-31 00:00:00 UTC,,2973.2553271,,,,,,,1783.33839678,304.65984435999997
2013-04-01 00:00:00 UTC,,7027.09393676,,,,,,,6099.40153094,651.25462751
2013-04-02 00:00:00 UTC,,11530.74668544,,,,,,,5680.15227843,210.20002979
2013-04-03 00:00:00 UTC,,20017.97144386,,,,,,,16221.70453527,394.52408764
2013-04-04 00:00:00 UTC,,9446.25046774,,,,,,,7268.57601411,160.36764169
2013-04-05 00:00:00 UTC,,9571.12508491,,,,,,,5556.67520688,195.16817740000002
2013-04-06 00:00:00 UTC,,4973.04682888,,,,,,,4192.04617844,68.85768231
2013-04-07 00:00:00 UTC,,10839.73804978,,,,,,,7487.17195662,515.1432539900001
2013-04-08 00:00:00 UTC,,12064.73213575,,,,,,,8287.56538143,2100.942503
2013-04-09 00:00:00 UTC,,12227.64436862,,,,,,,11736.8096326,1252.02784109
2013-04-10 00:00:00 UTC,,45282.4048654299,,,,,,,29117.47537789,4199.1131413
2013-04-11 00:00:00 UTC,,55826.7341801302,,,,,,,16535.04602689,4603.905892690001
2013-04-12 00:00:00 UTC,,42463.2936189106,,,,,,,67442.5769429001,4183.44660541
2013-04-13 00:00:00 UTC,,175.60201408,,,,,,,25389.01701874,1997.1592338700002
2013-04-14 00:00:00 UTC,,,,,,,,,13175.55507376,676.3023357799999
2013-04-15 00:00:00 UTC,,,,,,,,,22663.38302909,2602.0429067699997
2013-04-16 00:00:00 UTC,,,,,,,,,52678.71891843,5354.22836399
2013-04-17 00:00:00 UTC,,,,,,,,,30233.38077655,2565.36705547
2013-04-18 00:00:00 UTC,,,,,,,,,14894.93702983,1836.07953668
2013-04-19 00:00:00 UTC,,,,,,,,,23052.21298093,3299.2778562599997
2013-04-20 00:00:00 UTC,,,,,,,,,4408.8285616,654.8427832699999
2013-04-21 00:00:00 UTC,,,,,,,,,11121.22926867,1303.01085558
2013-04-22 00:00:00 UTC,,,,,,,,,3505.59591034,693.86590371
2013-04-23 00:00:00 UTC,,,,,,,,,11996.95072495,2224.78629293
2013-04-24 00:00:00 UTC,,,,,,,,,19228.68752265,2215.37819089
2013-04-25 00:00:00 UTC,,,,,,,,,15870.62633286,237.36142231
2013-04-26 00:00:00 UTC,,,,,,,,,8116.07865965,217.79099495999998
2013-04-27 00:00:00 UTC,,,,,,,,,3176.91846686,190.01764149
2013-04-28 00:00:00 UTC,,,,,,,,,1750.62837766,94.65362797
2013-04-29 00:00:00 UTC,,,,,,,,,3836.66728145,194.79456165
